County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Wayne,Northeast,Cleveland,"72,582","9,187",Governor,,D,Larry Ealy,280
Wayne,Northeast,Cleveland,"72,582","9,187",Governor,,D,Ed FitzGerald,"1,510"
Wayne,Northeast,Cleveland,"72,582","9,187",Attorney General,,D,David Pepper,"1,555"
Wayne,Northeast,Cleveland,"72,582","9,187",Auditor of State,,D,John Patrick Carney,"1,555"
Wayne,Northeast,Cleveland,"72,582","9,187",Secretary of State,,D,Nina Turner,"1,556"
Wayne,Northeast,Cleveland,"72,582","9,187",Treasurer of State,,D,Connie Pillich,"1,545"
Wayne,Northeast,Cleveland,"72,582","9,187",U.S. House of Representatives,16,D,Pete Crossland,941
Wayne,Northeast,Cleveland,"72,582","9,187",U.S. House of Representatives,16,D,James Donenwirth,666
Wayne,Northeast,Cleveland,"72,582","9,187",State Senate,27,D,George S. Rusiska,"1,480"
