County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Lucas,Northwest,Toledo,"312,389","31,947",Governor,,D,Larry Ealy,"2,507"
Lucas,Northwest,Toledo,"312,389","31,947",Governor,,D,Ed FitzGerald,"11,723"
Lucas,Northwest,Toledo,"312,389","31,947",Attorney General,,D,David Pepper,"12,171"
Lucas,Northwest,Toledo,"312,389","31,947",Auditor of State,,D,John Patrick Carney,"12,116"
Lucas,Northwest,Toledo,"312,389","31,947",Secretary of State,,D,Nina Turner,"12,611"
Lucas,Northwest,Toledo,"312,389","31,947",Treasurer of State,,D,Connie Pillich,"11,913"
Lucas,Northwest,Toledo,"312,389","31,947",U.S. House of Representatives,05,D,Robert Fry,"5,637"
Lucas,Northwest,Toledo,"312,389","31,947",U.S. House of Representatives,09,D,Marcy Kaptur,"7,937"
Lucas,Northwest,Toledo,"312,389","31,947",State Senate,11,D,Edna Brown,"9,912"
Lucas,Northwest,Toledo,"312,389","31,947",State House of Representatives,44,D,Michael Ashford,"4,050"
Lucas,Northwest,Toledo,"312,389","31,947",State House of Representatives,45,D,Teresa Fedor,"2,812"
Lucas,Northwest,Toledo,"312,389","31,947",State House of Representatives,46,D,Michael P. Sheehy,"2,960"
