County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Hardin,AAZ,ADA NORTH,Central,Columbus,999,191,Governor/Lieutenant Governor,,D,"Ealy, Larry",8
Hardin,AAZ,ADA NORTH,Central,Columbus,999,191,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",43
Hardin,AAZ,ADA NORTH,Central,Columbus,999,191,Attorney General,,D,"Pepper, David",47
Hardin,AAZ,ADA NORTH,Central,Columbus,999,191,Auditor of State,,D,"Carney, John Patrick",45
Hardin,AAZ,ADA NORTH,Central,Columbus,999,191,Secretary of State,,D,"Turner, Nina",46
Hardin,AAZ,ADA NORTH,Central,Columbus,999,191,Treasurer of State,,D,"Pillich, Connie",43
Hardin,AAZ,ADA NORTH,Central,Columbus,999,191,U.S. House of Representatives,05,D,"Fry, Robert",45
Hardin,ABB,ADA SOUTH,Central,Columbus,1207,280,Governor/Lieutenant Governor,,D,"Ealy, Larry",8
Hardin,ABB,ADA SOUTH,Central,Columbus,1207,280,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",56
Hardin,ABB,ADA SOUTH,Central,Columbus,1207,280,Attorney General,,D,"Pepper, David",61
Hardin,ABB,ADA SOUTH,Central,Columbus,1207,280,Auditor of State,,D,"Carney, John Patrick",60
Hardin,ABB,ADA SOUTH,Central,Columbus,1207,280,Secretary of State,,D,"Turner, Nina",57
Hardin,ABB,ADA SOUTH,Central,Columbus,1207,280,Treasurer of State,,D,"Pillich, Connie",62
Hardin,ABB,ADA SOUTH,Central,Columbus,1207,280,U.S. House of Representatives,05,D,"Fry, Robert",57
Hardin,ABE,ALGER/MCGUFFEY/MARION,Central,Columbus,1495,253,Governor/Lieutenant Governor,,D,"Ealy, Larry",8
Hardin,ABE,ALGER/MCGUFFEY/MARION,Central,Columbus,1495,253,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",56
Hardin,ABE,ALGER/MCGUFFEY/MARION,Central,Columbus,1495,253,Attorney General,,D,"Pepper, David",56
Hardin,ABE,ALGER/MCGUFFEY/MARION,Central,Columbus,1495,253,Auditor of State,,D,"Carney, John Patrick",57
Hardin,ABE,ALGER/MCGUFFEY/MARION,Central,Columbus,1495,253,Secretary of State,,D,"Turner, Nina",56
Hardin,ABE,ALGER/MCGUFFEY/MARION,Central,Columbus,1495,253,Treasurer of State,,D,"Pillich, Connie",53
Hardin,ABE,ALGER/MCGUFFEY/MARION,Central,Columbus,1495,253,U.S. House of Representatives,05,D,"Fry, Robert",51
Hardin,AAN,BUCK,Central,Columbus,520,131,Governor/Lieutenant Governor,,D,"Ealy, Larry",3
Hardin,AAN,BUCK,Central,Columbus,520,131,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",9
Hardin,AAN,BUCK,Central,Columbus,520,131,Attorney General,,D,"Pepper, David",9
Hardin,AAN,BUCK,Central,Columbus,520,131,Auditor of State,,D,"Carney, John Patrick",10
Hardin,AAN,BUCK,Central,Columbus,520,131,Secretary of State,,D,"Turner, Nina",10
Hardin,AAN,BUCK,Central,Columbus,520,131,Treasurer of State,,D,"Pillich, Connie",10
Hardin,AAN,BUCK,Central,Columbus,520,131,U.S. House of Representatives,05,D,"Fry, Robert",9
Hardin,AAO,CESSNA,Central,Columbus,327,121,Governor/Lieutenant Governor,,D,"Ealy, Larry",5
Hardin,AAO,CESSNA,Central,Columbus,327,121,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",20
Hardin,AAO,CESSNA,Central,Columbus,327,121,Attorney General,,D,"Pepper, David",23
Hardin,AAO,CESSNA,Central,Columbus,327,121,Auditor of State,,D,"Carney, John Patrick",21
Hardin,AAO,CESSNA,Central,Columbus,327,121,Secretary of State,,D,"Turner, Nina",21
Hardin,AAO,CESSNA,Central,Columbus,327,121,Treasurer of State,,D,"Pillich, Connie",21
Hardin,AAO,CESSNA,Central,Columbus,327,121,U.S. House of Representatives,05,D,"Fry, Robert",21
Hardin,AAP,DUDLEY,Central,Columbus,576,125,Governor/Lieutenant Governor,,D,"Ealy, Larry",4
Hardin,AAP,DUDLEY,Central,Columbus,576,125,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",18
Hardin,AAP,DUDLEY,Central,Columbus,576,125,Attorney General,,D,"Pepper, David",20
Hardin,AAP,DUDLEY,Central,Columbus,576,125,Auditor of State,,D,"Carney, John Patrick",20
Hardin,AAP,DUDLEY,Central,Columbus,576,125,Secretary of State,,D,"Turner, Nina",20
Hardin,AAP,DUDLEY,Central,Columbus,576,125,Treasurer of State,,D,"Pillich, Connie",20
Hardin,AAP,DUDLEY,Central,Columbus,576,125,U.S. House of Representatives,05,D,"Fry, Robert",18
Hardin,AAM,DUNKIRK/BLANCHARD,Central,Columbus,903,213,Governor/Lieutenant Governor,,D,"Ealy, Larry",10
Hardin,AAM,DUNKIRK/BLANCHARD,Central,Columbus,903,213,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",30
Hardin,AAM,DUNKIRK/BLANCHARD,Central,Columbus,903,213,Attorney General,,D,"Pepper, David",36
Hardin,AAM,DUNKIRK/BLANCHARD,Central,Columbus,903,213,Auditor of State,,D,"Carney, John Patrick",33
Hardin,AAM,DUNKIRK/BLANCHARD,Central,Columbus,903,213,Secretary of State,,D,"Turner, Nina",33
Hardin,AAM,DUNKIRK/BLANCHARD,Central,Columbus,903,213,Treasurer of State,,D,"Pillich, Connie",35
Hardin,AAM,DUNKIRK/BLANCHARD,Central,Columbus,903,213,U.S. House of Representatives,05,D,"Fry, Robert",37
Hardin,AAV,FOREST/JACKSON,Central,Columbus,1202,220,Governor/Lieutenant Governor,,D,"Ealy, Larry",14
Hardin,AAV,FOREST/JACKSON,Central,Columbus,1202,220,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",32
Hardin,AAV,FOREST/JACKSON,Central,Columbus,1202,220,Attorney General,,D,"Pepper, David",37
Hardin,AAV,FOREST/JACKSON,Central,Columbus,1202,220,Auditor of State,,D,"Carney, John Patrick",35
Hardin,AAV,FOREST/JACKSON,Central,Columbus,1202,220,Secretary of State,,D,"Turner, Nina",36
Hardin,AAV,FOREST/JACKSON,Central,Columbus,1202,220,Treasurer of State,,D,"Pillich, Connie",38
Hardin,AAV,FOREST/JACKSON,Central,Columbus,1202,220,U.S. House of Representatives,05,D,"Fry, Robert",37
Hardin,AAQ,GOSHEN,Central,Columbus,397,162,Governor/Lieutenant Governor,,D,"Ealy, Larry",11
Hardin,AAQ,GOSHEN,Central,Columbus,397,162,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",15
Hardin,AAQ,GOSHEN,Central,Columbus,397,162,Attorney General,,D,"Pepper, David",23
Hardin,AAQ,GOSHEN,Central,Columbus,397,162,Auditor of State,,D,"Carney, John Patrick",22
Hardin,AAQ,GOSHEN,Central,Columbus,397,162,Secretary of State,,D,"Turner, Nina",25
Hardin,AAQ,GOSHEN,Central,Columbus,397,162,Treasurer of State,,D,"Pillich, Connie",24
Hardin,AAQ,GOSHEN,Central,Columbus,397,162,U.S. House of Representatives,05,D,"Fry, Robert",24
Hardin,AAA,KENTON 1,Central,Columbus,1205,167,Governor/Lieutenant Governor,,D,"Ealy, Larry",13
Hardin,AAA,KENTON 1,Central,Columbus,1205,167,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",26
Hardin,AAA,KENTON 1,Central,Columbus,1205,167,Attorney General,,D,"Pepper, David",33
Hardin,AAA,KENTON 1,Central,Columbus,1205,167,Auditor of State,,D,"Carney, John Patrick",32
Hardin,AAA,KENTON 1,Central,Columbus,1205,167,Secretary of State,,D,"Turner, Nina",34
Hardin,AAA,KENTON 1,Central,Columbus,1205,167,Treasurer of State,,D,"Pillich, Connie",32
Hardin,AAA,KENTON 1,Central,Columbus,1205,167,U.S. House of Representatives,05,D,"Fry, Robert",32
Hardin,AAD,KENTON 2,Central,Columbus,1478,352,Governor/Lieutenant Governor,,D,"Ealy, Larry",10
Hardin,AAD,KENTON 2,Central,Columbus,1478,352,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",55
Hardin,AAD,KENTON 2,Central,Columbus,1478,352,Attorney General,,D,"Pepper, David",61
Hardin,AAD,KENTON 2,Central,Columbus,1478,352,Auditor of State,,D,"Carney, John Patrick",57
Hardin,AAD,KENTON 2,Central,Columbus,1478,352,Secretary of State,,D,"Turner, Nina",59
Hardin,AAD,KENTON 2,Central,Columbus,1478,352,Treasurer of State,,D,"Pillich, Connie",58
Hardin,AAD,KENTON 2,Central,Columbus,1478,352,U.S. House of Representatives,05,D,"Fry, Robert",56
Hardin,AAG,KENTON 3,Central,Columbus,1204,215,Governor/Lieutenant Governor,,D,"Ealy, Larry",10
Hardin,AAG,KENTON 3,Central,Columbus,1204,215,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",37
Hardin,AAG,KENTON 3,Central,Columbus,1204,215,Attorney General,,D,"Pepper, David",41
Hardin,AAG,KENTON 3,Central,Columbus,1204,215,Auditor of State,,D,"Carney, John Patrick",41
Hardin,AAG,KENTON 3,Central,Columbus,1204,215,Secretary of State,,D,"Turner, Nina",42
Hardin,AAG,KENTON 3,Central,Columbus,1204,215,Treasurer of State,,D,"Pillich, Connie",42
Hardin,AAG,KENTON 3,Central,Columbus,1204,215,U.S. House of Representatives,05,D,"Fry, Robert",41
Hardin,AAJ,KENTON 4,Central,Columbus,850,140,Governor/Lieutenant Governor,,D,"Ealy, Larry",3
Hardin,AAJ,KENTON 4,Central,Columbus,850,140,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",23
Hardin,AAJ,KENTON 4,Central,Columbus,850,140,Attorney General,,D,"Pepper, David",30
Hardin,AAJ,KENTON 4,Central,Columbus,850,140,Auditor of State,,D,"Carney, John Patrick",28
