County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Summit,Northeast,Cleveland,"355,834","41,558",Governor,,R,John Kasich,"14,614"
Summit,Northeast,Cleveland,"355,834","41,558",Attorney General,,R,Mike DeWine,"13,826"
Summit,Northeast,Cleveland,"355,834","41,558",Auditor of State,,R,Dave Yost,"12,212"
Summit,Northeast,Cleveland,"355,834","41,558",Secretary of State,,R,Jon Husted,"12,474"
Summit,Northeast,Cleveland,"355,834","41,558",Treasurer of State,,R,Josh Mandel,"12,620"
Summit,Northeast,Cleveland,"355,834","41,558",U.S. House of Representatives,11,R,Mark Zetzer,"1,297"
Summit,Northeast,Cleveland,"355,834","41,558",U.S. House of Representatives,13,R,Thomas Pekarek (WI)*,139
Summit,Northeast,Cleveland,"355,834","41,558",U.S. House of Representatives,14,R,David P. Joyce,"3,502"
Summit,Northeast,Cleveland,"355,834","41,558",U.S. House of Representatives,14,R,Matt Lynch,"2,942"
Summit,Northeast,Cleveland,"355,834","41,558",U.S. House of Representatives,16,R,Jim Renacci,"3,048"
Summit,Northeast,Cleveland,"355,834","41,558",State Senate,27,R,Caleb T. Davenport,"2,833"
Summit,Northeast,Cleveland,"355,834","41,558",State Senate,27,R,Frank LaRose,"6,372"
Summit,Northeast,Cleveland,"355,834","41,558",State House of Representatives,34,R,Cynthia D. Blake,"1,035"
Summit,Northeast,Cleveland,"355,834","41,558",State House of Representatives,35,R,Linda Robinson,909
Summit,Northeast,Cleveland,"355,834","41,558",State House of Representatives,36,R,Anthony DeVitis,"3,053"
Summit,Northeast,Cleveland,"355,834","41,558",State House of Representatives,37,R,Kristina Daley Roegner,"4,149"
Summit,Northeast,Cleveland,"355,834","41,558",State House of Representatives,38,R,Marilyn Slaby,"3,060"
