County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Brown,Southwest,Cincinnati,"27,309","3,896",Governor,,R,John Kasich,"1,975"
Brown,Southwest,Cincinnati,"27,309","3,896",Attorney General,,R,Mike DeWine,"1,984"
Brown,Southwest,Cincinnati,"27,309","3,896",Auditor of State,,R,Dave Yost,"1,855"
Brown,Southwest,Cincinnati,"27,309","3,896",Secretary of State,,R,Jon Husted,"1,858"
Brown,Southwest,Cincinnati,"27,309","3,896",Treasurer of State,,R,Josh Mandel,"1,930"
Brown,Southwest,Cincinnati,"27,309","3,896",U.S. House of Representatives,02,R,Brad Wenstrup,"1,989"
Brown,Southwest,Cincinnati,"27,309","3,896",State House of Representatives,66,R,Doug Green,"2,007"
