County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Ashtabula,Northeast,Cleveland,"60,989","14,309",Governor,,D,Larry Ealy,"1,100"
Ashtabula,Northeast,Cleveland,"60,989","14,309",Governor,,D,Ed FitzGerald,"5,263"
Ashtabula,Northeast,Cleveland,"60,989","14,309",Attorney General,,D,David Pepper,"5,590"
Ashtabula,Northeast,Cleveland,"60,989","14,309",Auditor of State,,D,John Patrick Carney,"5,641"
Ashtabula,Northeast,Cleveland,"60,989","14,309",Secretary of State,,D,Nina Turner,"5,620"
Ashtabula,Northeast,Cleveland,"60,989","14,309",Treasurer of State,,D,Connie Pillich,"5,495"
Ashtabula,Northeast,Cleveland,"60,989","14,309",U.S. House of Representatives,14,D,Michael Wager,"5,381"
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,64,D,Eugene Mach II,17
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,64,D,Ken MacPherson,141
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,64,D,Michael J. O'Brien,201
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,John Patterson,"5,849"
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
Ashtabula,Northeast,Cleveland,"60,989","14,309",State House of Representatives,99,D,,
