County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Richland,ABL,BLMG,Northeast,Cleveland,654,209,Governor/Lieutenant Governor,,D,Edward FitzGerald,44
Richland,ABL,BLMG,Northeast,Cleveland,654,209,Governor/Lieutenant Governor,,R,John Kasich,157
Richland,ABL,BLMG,Northeast,Cleveland,654,209,Governor/Lieutenant Governor,,G,Anita Rios,3
Richland,ABL,BLMG,Northeast,Cleveland,654,209,Attorney General,,R,Mike DeWine,148
Richland,ABL,BLMG,Northeast,Cleveland,654,209,Attorney General,,D,David Pepper,56
Richland,ABL,BLMG,Northeast,Cleveland,654,209,Auditor of State,,L,Bob Bridges,12
Richland,ABL,BLMG,Northeast,Cleveland,654,209,Auditor of State,,D,John Patrick Carney,45
Richland,ABL,BLMG,Northeast,Cleveland,654,209,Auditor of State,,R,Dave Yost,144
Richland,ABL,BLMG,Northeast,Cleveland,654,209,Secretary of State,,R,Jon Husted,154
Richland,ABL,BLMG,Northeast,Cleveland,654,209,Secretary of State,,L,Kevin Knedler,7
Richland,ABL,BLMG,Northeast,Cleveland,654,209,Secretary of State,,D,Nina Turner,40
Richland,ABL,BLMG,Northeast,Cleveland,654,209,Treasurer of State,,R,Josh Mandel,145
Richland,ABL,BLMG,Northeast,Cleveland,654,209,Treasurer of State,,D,Connie Pillich,56
Richland,ABL,BLMG,Northeast,Cleveland,654,209,U.S. House of Representatives,07,R,Bob Gibbs,156
Richland,ABL,BLMG,Northeast,Cleveland,654,209,U.S. House of Representatives,12,G,Bob Hart,0
Richland,ABL,BLMG,Northeast,Cleveland,654,209,U.S. House of Representatives,12,D,David Arthur Tibbs,0
Richland,ABL,BLMG,Northeast,Cleveland,654,209,U.S. House of Representatives,12,R,Pat Tiberi,0
Richland,ABL,BLMG,Northeast,Cleveland,654,209,State House of Representatives,02,D,Don Bryant,48
Richland,ABL,BLMG,Northeast,Cleveland,654,209,State House of Representatives,02,R,Mark J. Romanchuk,150
Richland,ABM,BUTLER,Northeast,Cleveland,500,169,Governor/Lieutenant Governor,,D,Edward FitzGerald,35
Richland,ABM,BUTLER,Northeast,Cleveland,500,169,Governor/Lieutenant Governor,,R,John Kasich,124
Richland,ABM,BUTLER,Northeast,Cleveland,500,169,Governor/Lieutenant Governor,,G,Anita Rios,4
Richland,ABM,BUTLER,Northeast,Cleveland,500,169,Attorney General,,R,Mike DeWine,117
Richland,ABM,BUTLER,Northeast,Cleveland,500,169,Attorney General,,D,David Pepper,42
Richland,ABM,BUTLER,Northeast,Cleveland,500,169,Auditor of State,,L,Bob Bridges,7
Richland,ABM,BUTLER,Northeast,Cleveland,500,169,Auditor of State,,D,John Patrick Carney,39
Richland,ABM,BUTLER,Northeast,Cleveland,500,169,Auditor of State,,R,Dave Yost,115
Richland,ABM,BUTLER,Northeast,Cleveland,500,169,Secretary of State,,R,Jon Husted,118
Richland,ABM,BUTLER,Northeast,Cleveland,500,169,Secretary of State,,L,Kevin Knedler,10
Richland,ABM,BUTLER,Northeast,Cleveland,500,169,Secretary of State,,D,Nina Turner,33
Richland,ABM,BUTLER,Northeast,Cleveland,500,169,Treasurer of State,,R,Josh Mandel,123
Richland,ABM,BUTLER,Northeast,Cleveland,500,169,Treasurer of State,,D,Connie Pillich,40
Richland,ABM,BUTLER,Northeast,Cleveland,500,169,U.S. House of Representatives,07,R,Bob Gibbs,128
Richland,ABM,BUTLER,Northeast,Cleveland,500,169,U.S. House of Representatives,12,G,Bob Hart,0
Richland,ABM,BUTLER,Northeast,Cleveland,500,169,U.S. House of Representatives,12,D,David Arthur Tibbs,0
Richland,ABM,BUTLER,Northeast,Cleveland,500,169,U.S. House of Representatives,12,R,Pat Tiberi,0
Richland,ABM,BUTLER,Northeast,Cleveland,500,169,State House of Representatives,02,D,Don Bryant,38
Richland,ABM,BUTLER,Northeast,Cleveland,500,169,State House of Representatives,02,R,Mark J. Romanchuk,119
Richland,ABN,CASS A,Northeast,Cleveland,882,261,Governor/Lieutenant Governor,,D,Edward FitzGerald,55
Richland,ABN,CASS A,Northeast,Cleveland,882,261,Governor/Lieutenant Governor,,R,John Kasich,193
Richland,ABN,CASS A,Northeast,Cleveland,882,261,Governor/Lieutenant Governor,,G,Anita Rios,6
Richland,ABN,CASS A,Northeast,Cleveland,882,261,Attorney General,,R,Mike DeWine,188
Richland,ABN,CASS A,Northeast,Cleveland,882,261,Attorney General,,D,David Pepper,61
Richland,ABN,CASS A,Northeast,Cleveland,882,261,Auditor of State,,L,Bob Bridges,11
Richland,ABN,CASS A,Northeast,Cleveland,882,261,Auditor of State,,D,John Patrick Carney,50
Richland,ABN,CASS A,Northeast,Cleveland,882,261,Auditor of State,,R,Dave Yost,192
Richland,ABN,CASS A,Northeast,Cleveland,882,261,Secretary of State,,R,Jon Husted,190
Richland,ABN,CASS A,Northeast,Cleveland,882,261,Secretary of State,,L,Kevin Knedler,19
Richland,ABN,CASS A,Northeast,Cleveland,882,261,Secretary of State,,D,Nina Turner,44
Richland,ABN,CASS A,Northeast,Cleveland,882,261,Treasurer of State,,R,Josh Mandel,195
Richland,ABN,CASS A,Northeast,Cleveland,882,261,Treasurer of State,,D,Connie Pillich,55
Richland,ABN,CASS A,Northeast,Cleveland,882,261,U.S. House of Representatives,07,R,Bob Gibbs,218
Richland,ABN,CASS A,Northeast,Cleveland,882,261,U.S. House of Representatives,12,G,Bob Hart,0
Richland,ABN,CASS A,Northeast,Cleveland,882,261,U.S. House of Representatives,12,D,David Arthur Tibbs,0
Richland,ABN,CASS A,Northeast,Cleveland,882,261,U.S. House of Representatives,12,R,Pat Tiberi,0
Richland,ABN,CASS A,Northeast,Cleveland,882,261,State House of Representatives,02,D,Don Bryant,53
