County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Union,Central,Columbus,"33,639","5,352",Governor,,R,John Kasich,"3,528"
Union,Central,Columbus,"33,639","5,352",Attorney General,,R,Mike DeWine,"3,464"
Union,Central,Columbus,"33,639","5,352",Auditor of State,,R,Dave Yost,"3,336"
Union,Central,Columbus,"33,639","5,352",Secretary of State,,R,Jon Husted,"3,320"
Union,Central,Columbus,"33,639","5,352",Treasurer of State,,R,Josh Mandel,"3,230"
Union,Central,Columbus,"33,639","5,352",U.S. House of Representatives,04,R,Jim Jordan,"3,254"
Union,Central,Columbus,"33,639","5,352",State House of Representatives,86,R,Daniel E. Fogt,"1,885"
Union,Central,Columbus,"33,639","5,352",State House of Representatives,86,R,Dorothy Pelanda,"1,974"
