County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Madison,AAG,CANAAN,Central,Columbus,1475,674,Governor/Lieutenant Governor,,D,Edward FitzGerald,107
Madison,AAG,CANAAN,Central,Columbus,1475,674,Governor/Lieutenant Governor,,R,John Kasich,535
Madison,AAG,CANAAN,Central,Columbus,1475,674,Governor/Lieutenant Governor,,G,Anita Rios,20
Madison,AAG,CANAAN,Central,Columbus,1475,674,Attorney General,,R,Mike DeWine,523
Madison,AAG,CANAAN,Central,Columbus,1475,674,Attorney General,,D,David Pepper,141
Madison,AAG,CANAAN,Central,Columbus,1475,674,Auditor of State,,L,Bob Bridges,22
Madison,AAG,CANAAN,Central,Columbus,1475,674,Auditor of State,,D,John Patrick Carney,113
Madison,AAG,CANAAN,Central,Columbus,1475,674,Auditor of State,,R,Dave Yost,524
Madison,AAG,CANAAN,Central,Columbus,1475,674,Secretary of State,,R,Jon Husted,528
Madison,AAG,CANAAN,Central,Columbus,1475,674,Secretary of State,,L,Kevin Knedler,24
Madison,AAG,CANAAN,Central,Columbus,1475,674,Secretary of State,,D,Nina Turner,102
Madison,AAG,CANAAN,Central,Columbus,1475,674,Treasurer of State,,R,Josh Mandel,482
Madison,AAG,CANAAN,Central,Columbus,1475,674,Treasurer of State,,D,Connie Pillich,173
Madison,AAG,CANAAN,Central,Columbus,1475,674,U.S. House of Representatives,15,R,Steve Stivers,540
Madison,AAG,CANAAN,Central,Columbus,1475,674,U.S. House of Representatives,15,D,Scott Wharton,122
Madison,AAG,CANAAN,Central,Columbus,1475,674,State House of Representatives,74,R,Robert D. Hackett,519
Madison,AAY,CHOCTAW LAKE EAST,Central,Columbus,681,391,Governor/Lieutenant Governor,,D,Edward FitzGerald,84
Madison,AAY,CHOCTAW LAKE EAST,Central,Columbus,681,391,Governor/Lieutenant Governor,,R,John Kasich,283
Madison,AAY,CHOCTAW LAKE EAST,Central,Columbus,681,391,Governor/Lieutenant Governor,,G,Anita Rios,16
Madison,AAY,CHOCTAW LAKE EAST,Central,Columbus,681,391,Attorney General,,R,Mike DeWine,284
Madison,AAY,CHOCTAW LAKE EAST,Central,Columbus,681,391,Attorney General,,D,David Pepper,98
Madison,AAY,CHOCTAW LAKE EAST,Central,Columbus,681,391,Auditor of State,,L,Bob Bridges,12
Madison,AAY,CHOCTAW LAKE EAST,Central,Columbus,681,391,Auditor of State,,D,John Patrick Carney,86
Madison,AAY,CHOCTAW LAKE EAST,Central,Columbus,681,391,Auditor of State,,R,Dave Yost,278
Madison,AAY,CHOCTAW LAKE EAST,Central,Columbus,681,391,Secretary of State,,R,Jon Husted,277
Madison,AAY,CHOCTAW LAKE EAST,Central,Columbus,681,391,Secretary of State,,L,Kevin Knedler,13
Madison,AAY,CHOCTAW LAKE EAST,Central,Columbus,681,391,Secretary of State,,D,Nina Turner,80
Madison,AAY,CHOCTAW LAKE EAST,Central,Columbus,681,391,Treasurer of State,,R,Josh Mandel,248
Madison,AAY,CHOCTAW LAKE EAST,Central,Columbus,681,391,Treasurer of State,,D,Connie Pillich,130
Madison,AAY,CHOCTAW LAKE EAST,Central,Columbus,681,391,U.S. House of Representatives,15,R,Steve Stivers,300
Madison,AAY,CHOCTAW LAKE EAST,Central,Columbus,681,391,U.S. House of Representatives,15,D,Scott Wharton,75
Madison,AAY,CHOCTAW LAKE EAST,Central,Columbus,681,391,State House of Representatives,74,R,Robert D. Hackett,292
Madison,AAZ,CHOCTAW LAKE WEST,Central,Columbus,834,457,Governor/Lieutenant Governor,,D,Edward FitzGerald,109
Madison,AAZ,CHOCTAW LAKE WEST,Central,Columbus,834,457,Governor/Lieutenant Governor,,R,John Kasich,316
Madison,AAZ,CHOCTAW LAKE WEST,Central,Columbus,834,457,Governor/Lieutenant Governor,,G,Anita Rios,18
Madison,AAZ,CHOCTAW LAKE WEST,Central,Columbus,834,457,Attorney General,,R,Mike DeWine,313
Madison,AAZ,CHOCTAW LAKE WEST,Central,Columbus,834,457,Attorney General,,D,David Pepper,129
Madison,AAZ,CHOCTAW LAKE WEST,Central,Columbus,834,457,Auditor of State,,L,Bob Bridges,22
Madison,AAZ,CHOCTAW LAKE WEST,Central,Columbus,834,457,Auditor of State,,D,John Patrick Carney,111
Madison,AAZ,CHOCTAW LAKE WEST,Central,Columbus,834,457,Auditor of State,,R,Dave Yost,306
Madison,AAZ,CHOCTAW LAKE WEST,Central,Columbus,834,457,Secretary of State,,R,Jon Husted,316
Madison,AAZ,CHOCTAW LAKE WEST,Central,Columbus,834,457,Secretary of State,,L,Kevin Knedler,15
Madison,AAZ,CHOCTAW LAKE WEST,Central,Columbus,834,457,Secretary of State,,D,Nina Turner,98
Madison,AAZ,CHOCTAW LAKE WEST,Central,Columbus,834,457,Treasurer of State,,R,Josh Mandel,277
Madison,AAZ,CHOCTAW LAKE WEST,Central,Columbus,834,457,Treasurer of State,,D,Connie Pillich,161
Madison,AAZ,CHOCTAW LAKE WEST,Central,Columbus,834,457,U.S. House of Representatives,15,R,Steve Stivers,334
Madison,AAZ,CHOCTAW LAKE WEST,Central,Columbus,834,457,U.S. House of Representatives,15,D,Scott Wharton,109
Madison,AAZ,CHOCTAW LAKE WEST,Central,Columbus,834,457,State House of Representatives,74,R,Robert D. Hackett,348
Madison,AAK,DARBY,Central,Columbus,493,236,Governor/Lieutenant Governor,,D,Edward FitzGerald,28
Madison,AAK,DARBY,Central,Columbus,493,236,Governor/Lieutenant Governor,,R,John Kasich,196
Madison,AAK,DARBY,Central,Columbus,493,236,Governor/Lieutenant Governor,,G,Anita Rios,9
Madison,AAK,DARBY,Central,Columbus,493,236,Attorney General,,R,Mike DeWine,184
Madison,AAK,DARBY,Central,Columbus,493,236,Attorney General,,D,David Pepper,49
Madison,AAK,DARBY,Central,Columbus,493,236,Auditor of State,,L,Bob Bridges,13
Madison,AAK,DARBY,Central,Columbus,493,236,Auditor of State,,D,John Patrick Carney,36
Madison,AAK,DARBY,Central,Columbus,493,236,Auditor of State,,R,Dave Yost,182
Madison,AAK,DARBY,Central,Columbus,493,236,Secretary of State,,R,Jon Husted,185
Madison,AAK,DARBY,Central,Columbus,493,236,Secretary of State,,L,Kevin Knedler,10
Madison,AAK,DARBY,Central,Columbus,493,236,Secretary of State,,D,Nina Turner,33
Madison,AAK,DARBY,Central,Columbus,493,236,Treasurer of State,,R,Josh Mandel,171
Madison,AAK,DARBY,Central,Columbus,493,236,Treasurer of State,,D,Connie Pillich,65
Madison,AAK,DARBY,Central,Columbus,493,236,U.S. House of Representatives,15,R,Steve Stivers,195
Madison,AAK,DARBY,Central,Columbus,493,236,U.S. House of Representatives,15,D,Scott Wharton,40
Madison,AAK,DARBY,Central,Columbus,493,236,State House of Representatives,74,R,Robert D. Hackett,198
Madison,AAL,DEERCREEK,Central,Columbus,613,294,Governor/Lieutenant Governor,,D,Edward FitzGerald,64
Madison,AAL,DEERCREEK,Central,Columbus,613,294,Governor/Lieutenant Governor,,R,John Kasich,216
Madison,AAL,DEERCREEK,Central,Columbus,613,294,Governor/Lieutenant Governor,,G,Anita Rios,5
Madison,AAL,DEERCREEK,Central,Columbus,613,294,Attorney General,,R,Mike DeWine,204
Madison,AAL,DEERCREEK,Central,Columbus,613,294,Attorney General,,D,David Pepper,82
Madison,AAL,DEERCREEK,Central,Columbus,613,294,Auditor of State,,L,Bob Bridges,14
Madison,AAL,DEERCREEK,Central,Columbus,613,294,Auditor of State,,D,John Patrick Carney,66
Madison,AAL,DEERCREEK,Central,Columbus,613,294,Auditor of State,,R,Dave Yost,201
Madison,AAL,DEERCREEK,Central,Columbus,613,294,Secretary of State,,R,Jon Husted,203
Madison,AAL,DEERCREEK,Central,Columbus,613,294,Secretary of State,,L,Kevin Knedler,13
Madison,AAL,DEERCREEK,Central,Columbus,613,294,Secretary of State,,D,Nina Turner,62
Madison,AAL,DEERCREEK,Central,Columbus,613,294,Treasurer of State,,R,Josh Mandel,179
Madison,AAL,DEERCREEK,Central,Columbus,613,294,Treasurer of State,,D,Connie Pillich,105
Madison,AAL,DEERCREEK,Central,Columbus,613,294,U.S. House of Representatives,15,R,Steve Stivers,217
