County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Ross,Central,Columbus,"42,576","16,992",Governor,,D,Edward FitzGerald,"5,248"
Ross,Central,Columbus,"42,576","16,992",Governor,,R,John Kasich,"10,855"
Ross,Central,Columbus,"42,576","16,992",Governor,,G,Anita Rios,488
Ross,Central,Columbus,"42,576","16,992",Attorney General,,R,Mike DeWine,"10,924"
Ross,Central,Columbus,"42,576","16,992",Attorney General,,D,David Pepper,"5,709"
Ross,Central,Columbus,"42,576","16,992",Auditor of State,,L,Bob Bridges,762
Ross,Central,Columbus,"42,576","16,992",Auditor of State,,D,John Patrick Carney,"5,882"
Ross,Central,Columbus,"42,576","16,992",Auditor of State,,R,Dave Yost,"9,679"
Ross,Central,Columbus,"42,576","16,992",Secretary of State,,R,Jon Husted,"10,627"
Ross,Central,Columbus,"42,576","16,992",Secretary of State,,L,Kevin Knedler,795
Ross,Central,Columbus,"42,576","16,992",Secretary of State,,D,Nina Turner,"4,993"
Ross,Central,Columbus,"42,576","16,992",Treasurer of State,,R,Josh Mandel,"9,852"
Ross,Central,Columbus,"42,576","16,992",Treasurer of State,,D,Connie Pillich,"6,710"
Ross,Central,Columbus,"42,576","16,992",U.S. House of Representatives,02,D,Marek Tyszkiewicz,"3,375"
Ross,Central,Columbus,"42,576","16,992",U.S. House of Representatives,02,R,Brad Wenstrup,"5,583"
Ross,Central,Columbus,"42,576","16,992",U.S. House of Representatives,15,R,Steve Stivers,"5,123"
Ross,Central,Columbus,"42,576","16,992",U.S. House of Representatives,15,D,Scott Wharton,"2,241"
Ross,Central,Columbus,"42,576","16,992",State Senate,17,R,Bob Peterson,"12,004"
Ross,Central,Columbus,"42,576","16,992",State House of Representatives,91,R,Cliff Rosenberger,923
Ross,Central,Columbus,"42,576","16,992",State House of Representatives,92,R,Gary Scherer,"10,649"
