County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Athens,Southeast,Charleston,"43,869","5,400",Governor,,D,Larry Ealy,626
Athens,Southeast,Charleston,"43,869","5,400",Governor,,D,Ed FitzGerald,"2,677"
Athens,Southeast,Charleston,"43,869","5,400",Attorney General,,D,David Pepper,"2,812"
Athens,Southeast,Charleston,"43,869","5,400",Auditor of State,,D,John Patrick Carney,"2,728"
Athens,Southeast,Charleston,"43,869","5,400",Secretary of State,,D,Nina Turner,"2,759"
Athens,Southeast,Charleston,"43,869","5,400",Treasurer of State,,D,Connie Pillich,"2,751"
Athens,Southeast,Charleston,"43,869","5,400",U.S. House of Representatives,06,D,Jennifer Garrison,95
Athens,Southeast,Charleston,"43,869","5,400",U.S. House of Representatives,06,D,Gregory D. Howard,34
Athens,Southeast,Charleston,"43,869","5,400",U.S. House of Representatives,15,D,Scott Wharton,"2,602"
Athens,Southeast,Charleston,"43,869","5,400",State House of Representatives,78,D,Laina Fetherolf Rogers,355
Athens,Southeast,Charleston,"43,869","5,400",State House of Representatives,94,D,Debbie Phillips,"2,715"
