County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Putnam,Northwest,Toledo,"23,377","4,927",Governor,,D,Larry Ealy,376
Putnam,Northwest,Toledo,"23,377","4,927",Governor,,D,Ed FitzGerald,938
Putnam,Northwest,Toledo,"23,377","4,927",Attorney General,,D,David Pepper,"1,147"
Putnam,Northwest,Toledo,"23,377","4,927",Auditor of State,,D,John Patrick Carney,"1,141"
Putnam,Northwest,Toledo,"23,377","4,927",Secretary of State,,D,Nina Turner,"1,136"
Putnam,Northwest,Toledo,"23,377","4,927",Treasurer of State,,D,Connie Pillich,"1,103"
Putnam,Northwest,Toledo,"23,377","4,927",U.S. House of Representatives,05,D,Robert Fry,"1,130"
Putnam,Northwest,Toledo,"23,377","4,927",State House of Representatives,81,D,John P. Lymanstall,"1,047"
