County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Auglaize,ABB,PRECINCT BUCKLAND,West,Dayton,155,46,Governor/Lieutenant Governor,,D,"Ealy, Larry",3
Auglaize,ABB,PRECINCT BUCKLAND,West,Dayton,155,46,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",20
Auglaize,ABB,PRECINCT BUCKLAND,West,Dayton,155,46,Attorney General,,D,"Pepper, David",19
Auglaize,ABB,PRECINCT BUCKLAND,West,Dayton,155,46,Auditor of State,,D,"Carney, John Patrick",21
Auglaize,ABB,PRECINCT BUCKLAND,West,Dayton,155,46,Secretary of State,,D,"Turner, Nina",19
Auglaize,ABB,PRECINCT BUCKLAND,West,Dayton,155,46,Treasurer of State,,D,"Pillich, Connie",20
Auglaize,AAO,PRECINCT CLAY,West,Dayton,570,126,Governor/Lieutenant Governor,,D,"Ealy, Larry",6
Auglaize,AAO,PRECINCT CLAY,West,Dayton,570,126,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",12
Auglaize,AAO,PRECINCT CLAY,West,Dayton,570,126,Attorney General,,D,"Pepper, David",13
Auglaize,AAO,PRECINCT CLAY,West,Dayton,570,126,Auditor of State,,D,"Carney, John Patrick",13
Auglaize,AAO,PRECINCT CLAY,West,Dayton,570,126,Secretary of State,,D,"Turner, Nina",13
Auglaize,AAO,PRECINCT CLAY,West,Dayton,570,126,Treasurer of State,,D,"Pillich, Connie",12
Auglaize,AAS,PRECINCT CRIDERSVILLE E,West,Dayton,513,68,Governor/Lieutenant Governor,,D,"Ealy, Larry",3
Auglaize,AAS,PRECINCT CRIDERSVILLE E,West,Dayton,513,68,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",6
Auglaize,AAS,PRECINCT CRIDERSVILLE E,West,Dayton,513,68,Attorney General,,D,"Pepper, David",9
Auglaize,AAS,PRECINCT CRIDERSVILLE E,West,Dayton,513,68,Auditor of State,,D,"Carney, John Patrick",9
Auglaize,AAS,PRECINCT CRIDERSVILLE E,West,Dayton,513,68,Secretary of State,,D,"Turner, Nina",9
Auglaize,AAS,PRECINCT CRIDERSVILLE E,West,Dayton,513,68,Treasurer of State,,D,"Pillich, Connie",9
Auglaize,ABR,PRECINCT CRIDERSVILLE W,West,Dayton,676,157,Governor/Lieutenant Governor,,D,"Ealy, Larry",11
Auglaize,ABR,PRECINCT CRIDERSVILLE W,West,Dayton,676,157,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",23
Auglaize,ABR,PRECINCT CRIDERSVILLE W,West,Dayton,676,157,Attorney General,,D,"Pepper, David",29
Auglaize,ABR,PRECINCT CRIDERSVILLE W,West,Dayton,676,157,Auditor of State,,D,"Carney, John Patrick",31
Auglaize,ABR,PRECINCT CRIDERSVILLE W,West,Dayton,676,157,Secretary of State,,D,"Turner, Nina",32
Auglaize,ABR,PRECINCT CRIDERSVILLE W,West,Dayton,676,157,Treasurer of State,,D,"Pillich, Connie",32
Auglaize,AAP,PRECINCT DUCHOUQUET E,West,Dayton,1215,184,Governor/Lieutenant Governor,,D,"Ealy, Larry",5
Auglaize,AAP,PRECINCT DUCHOUQUET E,West,Dayton,1215,184,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",25
Auglaize,AAP,PRECINCT DUCHOUQUET E,West,Dayton,1215,184,Attorney General,,D,"Pepper, David",27
Auglaize,AAP,PRECINCT DUCHOUQUET E,West,Dayton,1215,184,Auditor of State,,D,"Carney, John Patrick",26
Auglaize,AAP,PRECINCT DUCHOUQUET E,West,Dayton,1215,184,Secretary of State,,D,"Turner, Nina",30
Auglaize,AAP,PRECINCT DUCHOUQUET E,West,Dayton,1215,184,Treasurer of State,,D,"Pillich, Connie",28
Auglaize,AAR,PRECINCT DUCHOUQUET W,West,Dayton,880,183,Governor/Lieutenant Governor,,D,"Ealy, Larry",5
Auglaize,AAR,PRECINCT DUCHOUQUET W,West,Dayton,880,183,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",19
Auglaize,AAR,PRECINCT DUCHOUQUET W,West,Dayton,880,183,Attorney General,,D,"Pepper, David",21
Auglaize,AAR,PRECINCT DUCHOUQUET W,West,Dayton,880,183,Auditor of State,,D,"Carney, John Patrick",21
Auglaize,AAR,PRECINCT DUCHOUQUET W,West,Dayton,880,183,Secretary of State,,D,"Turner, Nina",21
Auglaize,AAR,PRECINCT DUCHOUQUET W,West,Dayton,880,183,Treasurer of State,,D,"Pillich, Connie",21
Auglaize,AAU,PRECINCT GERMAN,West,Dayton,606,169,Governor/Lieutenant Governor,,D,"Ealy, Larry",8
Auglaize,AAU,PRECINCT GERMAN,West,Dayton,606,169,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",14
Auglaize,AAU,PRECINCT GERMAN,West,Dayton,606,169,Attorney General,,D,"Pepper, David",19
Auglaize,AAU,PRECINCT GERMAN,West,Dayton,606,169,Auditor of State,,D,"Carney, John Patrick",20
Auglaize,AAU,PRECINCT GERMAN,West,Dayton,606,169,Secretary of State,,D,"Turner, Nina",21
Auglaize,AAU,PRECINCT GERMAN,West,Dayton,606,169,Treasurer of State,,D,"Pillich, Connie",19
Auglaize,AAX,PRECINCT GOSHEN,West,Dayton,334,63,Governor/Lieutenant Governor,,D,"Ealy, Larry",2
Auglaize,AAX,PRECINCT GOSHEN,West,Dayton,334,63,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",11
Auglaize,AAX,PRECINCT GOSHEN,West,Dayton,334,63,Attorney General,,D,"Pepper, David",11
Auglaize,AAX,PRECINCT GOSHEN,West,Dayton,334,63,Auditor of State,,D,"Carney, John Patrick",11
Auglaize,AAX,PRECINCT GOSHEN,West,Dayton,334,63,Secretary of State,,D,"Turner, Nina",11
Auglaize,AAX,PRECINCT GOSHEN,West,Dayton,334,63,Treasurer of State,,D,"Pillich, Connie",11
