County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Trumbull,Northeast,Youngstown,"144,639","59,069",Governor,,D,Edward FitzGerald,"23,536"
Trumbull,Northeast,Youngstown,"144,639","59,069",Governor,,R,John Kasich,"31,382"
Trumbull,Northeast,Youngstown,"144,639","59,069",Governor,,G,Anita Rios,"2,018"
Trumbull,Northeast,Youngstown,"144,639","59,069",Attorney General,,R,Mike DeWine,"29,760"
Trumbull,Northeast,Youngstown,"144,639","59,069",Attorney General,,D,David Pepper,"27,364"
Trumbull,Northeast,Youngstown,"144,639","59,069",Auditor of State,,L,Bob Bridges,"2,740"
Trumbull,Northeast,Youngstown,"144,639","59,069",Auditor of State,,D,John Patrick Carney,"29,324"
Trumbull,Northeast,Youngstown,"144,639","59,069",Auditor of State,,R,Dave Yost,"23,862"
Trumbull,Northeast,Youngstown,"144,639","59,069",Secretary of State,,R,Jon Husted,"28,942"
Trumbull,Northeast,Youngstown,"144,639","59,069",Secretary of State,,L,Kevin Knedler,"3,147"
Trumbull,Northeast,Youngstown,"144,639","59,069",Secretary of State,,D,Nina Turner,"23,687"
Trumbull,Northeast,Youngstown,"144,639","59,069",Treasurer of State,,R,Josh Mandel,"28,606"
Trumbull,Northeast,Youngstown,"144,639","59,069",Treasurer of State,,D,Connie Pillich,"28,062"
Trumbull,Northeast,Youngstown,"144,639","59,069",U.S. House of Representatives,13,WI,David Allen Pastorius,11
Trumbull,Northeast,Youngstown,"144,639","59,069",U.S. House of Representatives,13,R,Thomas Pekarek,"15,862"
Trumbull,Northeast,Youngstown,"144,639","59,069",U.S. House of Representatives,13,D,Tim Ryan,"35,822"
Trumbull,Northeast,Youngstown,"144,639","59,069",U.S. House of Representatives,14,R,David P. Joyce,"3,342"
Trumbull,Northeast,Youngstown,"144,639","59,069",U.S. House of Representatives,14,L,David Macko,337
Trumbull,Northeast,Youngstown,"144,639","59,069",U.S. House of Representatives,14,D,Michael Wager,"1,928"
Trumbull,Northeast,Youngstown,"144,639","59,069",State House of Representatives,63,D,Sean J. O'Brien,"20,827"
Trumbull,Northeast,Youngstown,"144,639","59,069",State House of Representatives,63,R,Devon A. Stanley,"10,585"
Trumbull,Northeast,Youngstown,"144,639","59,069",State House of Representatives,64,R,Randy Law,"11,018"
Trumbull,Northeast,Youngstown,"144,639","59,069",State House of Representatives,64,G,Elaine Mastromatteo,"1,471"
Trumbull,Northeast,Youngstown,"144,639","59,069",State House of Representatives,64,D,Michael J. O'Brien,"12,599"
