County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Carroll,Northeast,Cleveland,"18,174","8,014",Governor,,D,Edward FitzGerald,"2,137"
Carroll,Northeast,Cleveland,"18,174","8,014",Governor,,R,John Kasich,"5,401"
Carroll,Northeast,Cleveland,"18,174","8,014",Governor,,G,Anita Rios,265
Carroll,Northeast,Cleveland,"18,174","8,014",Attorney General,,R,Mike DeWine,"5,285"
Carroll,Northeast,Cleveland,"18,174","8,014",Attorney General,,D,David Pepper,"2,521"
Carroll,Northeast,Cleveland,"18,174","8,014",Auditor of State,,L,Bob Bridges,459
Carroll,Northeast,Cleveland,"18,174","8,014",Auditor of State,,D,John Patrick Carney,"2,372"
Carroll,Northeast,Cleveland,"18,174","8,014",Auditor of State,,R,Dave Yost,"4,813"
Carroll,Northeast,Cleveland,"18,174","8,014",Secretary of State,,R,Jon Husted,"5,141"
Carroll,Northeast,Cleveland,"18,174","8,014",Secretary of State,,L,Kevin Knedler,449
Carroll,Northeast,Cleveland,"18,174","8,014",Secretary of State,,D,Nina Turner,"2,130"
Carroll,Northeast,Cleveland,"18,174","8,014",Treasurer of State,,R,Josh Mandel,"5,147"
Carroll,Northeast,Cleveland,"18,174","8,014",Treasurer of State,,D,Connie Pillich,"2,610"
Carroll,Northeast,Cleveland,"18,174","8,014",U.S. House of Representatives,06,D,Jennifer Garrison,"2,617"
Carroll,Northeast,Cleveland,"18,174","8,014",U.S. House of Representatives,06,R,Bill Johnson,"4,765"
Carroll,Northeast,Cleveland,"18,174","8,014",U.S. House of Representatives,06,G,Dennis Lambert,302
Carroll,Northeast,Cleveland,"18,174","8,014",State House of Representatives,95,D,Charlie Daniels,"3,142"
Carroll,Northeast,Cleveland,"18,174","8,014",State House of Representatives,95,R,Andy Thompson,"4,518"
