County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Champaign,West,Dayton,"25,311","5,123",Governor,,R,John Kasich,"3,294"
Champaign,West,Dayton,"25,311","5,123",Attorney General,,R,Mike DeWine,"3,304"
Champaign,West,Dayton,"25,311","5,123",Auditor of State,,R,Dave Yost,"3,021"
Champaign,West,Dayton,"25,311","5,123",Secretary of State,,R,Jon Husted,"3,114"
Champaign,West,Dayton,"25,311","5,123",Treasurer of State,,R,Josh Mandel,"2,989"
Champaign,West,Dayton,"25,311","5,123",U.S. House of Representatives,04,R,Jim Jordan,"3,356"
Champaign,West,Dayton,"25,311","5,123",State House of Representatives,85,R,C. Douglas Chamberlain,"1,139"
Champaign,West,Dayton,"25,311","5,123",State House of Representatives,85,R,Robert J. Luckey III,368
Champaign,West,Dayton,"25,311","5,123",State House of Representatives,85,R,Nino Vitale,"2,327"
