County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Lorain,Northeast,Cleveland,"203,718","80,127",Governor,,D,Edward FitzGerald,"27,859"
Lorain,Northeast,Cleveland,"203,718","80,127",Governor,,R,John Kasich,"47,256"
Lorain,Northeast,Cleveland,"203,718","80,127",Governor,,G,Anita Rios,"2,705"
Lorain,Northeast,Cleveland,"203,718","80,127",Attorney General,,R,Mike DeWine,"46,089"
Lorain,Northeast,Cleveland,"203,718","80,127",Attorney General,,D,David Pepper,"30,753"
Lorain,Northeast,Cleveland,"203,718","80,127",Auditor of State,,L,Bob Bridges,"3,660"
Lorain,Northeast,Cleveland,"203,718","80,127",Auditor of State,,D,John Patrick Carney,"33,137"
Lorain,Northeast,Cleveland,"203,718","80,127",Auditor of State,,R,Dave Yost,"38,696"
Lorain,Northeast,Cleveland,"203,718","80,127",Secretary of State,,R,Jon Husted,"41,127"
Lorain,Northeast,Cleveland,"203,718","80,127",Secretary of State,,L,Kevin Knedler,"3,892"
Lorain,Northeast,Cleveland,"203,718","80,127",Secretary of State,,D,Nina Turner,"30,878"
Lorain,Northeast,Cleveland,"203,718","80,127",Treasurer of State,,R,Josh Mandel,"40,396"
Lorain,Northeast,Cleveland,"203,718","80,127",Treasurer of State,,D,Connie Pillich,"36,526"
Lorain,Northeast,Cleveland,"203,718","80,127",U.S. House of Representatives,04,D,Janet Garrett,"15,016"
Lorain,Northeast,Cleveland,"203,718","80,127",U.S. House of Representatives,04,R,Jim Jordan,"12,207"
Lorain,Northeast,Cleveland,"203,718","80,127",U.S. House of Representatives,07,R,Bob Gibbs,"17,891"
Lorain,Northeast,Cleveland,"203,718","80,127",U.S. House of Representatives,09,WI,Cory Hoffman,8
Lorain,Northeast,Cleveland,"203,718","80,127",U.S. House of Representatives,09,D,Marcy Kaptur,"14,464"
Lorain,Northeast,Cleveland,"203,718","80,127",U.S. House of Representatives,09,R,Richard May,"8,882"
Lorain,Northeast,Cleveland,"203,718","80,127",U.S. House of Representatives,09,WI,George A. Skalsky,5
Lorain,Northeast,Cleveland,"203,718","80,127",State Senate,13,D,Marcus Madison,"29,126"
Lorain,Northeast,Cleveland,"203,718","80,127",State Senate,13,R,Gayle Manning,"47,352"
Lorain,Northeast,Cleveland,"203,718","80,127",State House of Representatives,55,D,Brendan Mackin,"13,373"
Lorain,Northeast,Cleveland,"203,718","80,127",State House of Representatives,55,R,Nathan H. Manning,"16,878"
Lorain,Northeast,Cleveland,"203,718","80,127",State House of Representatives,56,D,Dan Ramos,"19,349"
Lorain,Northeast,Cleveland,"203,718","80,127",State House of Representatives,57,R,Terry Boose,"10,318"
Lorain,Northeast,Cleveland,"203,718","80,127",State House of Representatives,57,D,Matt Lark,"6,607"
Lorain,Northeast,Cleveland,"203,718","80,127",State House of Representatives,57,L,Robert F. Sherwin,"1,050"
