County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Richland,Northeast,Cleveland,"88,979","10,350",Governor,,R,John Kasich,"5,786"
Richland,Northeast,Cleveland,"88,979","10,350",Attorney General,,R,Mike DeWine,"5,600"
Richland,Northeast,Cleveland,"88,979","10,350",Auditor of State,,R,Dave Yost,"5,115"
Richland,Northeast,Cleveland,"88,979","10,350",Secretary of State,,R,Jon Husted,"5,163"
Richland,Northeast,Cleveland,"88,979","10,350",Treasurer of State,,R,Josh Mandel,"5,320"
Richland,Northeast,Cleveland,"88,979","10,350",U.S. House of Representatives,07,R,Bob Gibbs,"2,184"
Richland,Northeast,Cleveland,"88,979","10,350",U.S. House of Representatives,12,R,Pat Tiberi,"3,247"
Richland,Northeast,Cleveland,"88,979","10,350",State House of Representatives,02,R,Mark J. Romanchuk,"5,620"
