County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Hancock,Northwest,Toledo,"50,253","20,108",Governor,,D,Edward FitzGerald,"3,451"
Hancock,Northwest,Toledo,"50,253","20,108",Governor,,R,John Kasich,"15,743"
Hancock,Northwest,Toledo,"50,253","20,108",Governor,,G,Anita Rios,489
Hancock,Northwest,Toledo,"50,253","20,108",Attorney General,,R,Mike DeWine,"15,175"
Hancock,Northwest,Toledo,"50,253","20,108",Attorney General,,D,David Pepper,"4,530"
Hancock,Northwest,Toledo,"50,253","20,108",Auditor of State,,L,Bob Bridges,"1,080"
Hancock,Northwest,Toledo,"50,253","20,108",Auditor of State,,D,John Patrick Carney,"4,056"
Hancock,Northwest,Toledo,"50,253","20,108",Auditor of State,,R,Dave Yost,"14,230"
Hancock,Northwest,Toledo,"50,253","20,108",Secretary of State,,R,Jon Husted,"15,220"
Hancock,Northwest,Toledo,"50,253","20,108",Secretary of State,,L,Kevin Knedler,914
Hancock,Northwest,Toledo,"50,253","20,108",Secretary of State,,D,Nina Turner,"3,403"
Hancock,Northwest,Toledo,"50,253","20,108",Treasurer of State,,R,Josh Mandel,"14,451"
Hancock,Northwest,Toledo,"50,253","20,108",Treasurer of State,,D,Connie Pillich,"5,192"
Hancock,Northwest,Toledo,"50,253","20,108",U.S. House of Representatives,05,L,Eric Eberly,811
Hancock,Northwest,Toledo,"50,253","20,108",U.S. House of Representatives,05,D,Robert Fry,"4,067"
Hancock,Northwest,Toledo,"50,253","20,108",U.S. House of Representatives,05,R,Bob Latta,"14,854"
Hancock,Northwest,Toledo,"50,253","20,108",State Senate,01,R,Cliff Hite,"15,921"
Hancock,Northwest,Toledo,"50,253","20,108",State House of Representatives,83,L,Gregory A. Norris,"1,337"
Hancock,Northwest,Toledo,"50,253","20,108",State House of Representatives,83,I,Kevin Rettig,"3,381"
Hancock,Northwest,Toledo,"50,253","20,108",State House of Representatives,83,R,Robert Cole Sprague,"14,151"
