County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Guernsey,Southeast,Wheeling,"23,855","10,529",Governor,,D,Edward FitzGerald,"3,111"
Guernsey,Southeast,Wheeling,"23,855","10,529",Governor,,R,John Kasich,"6,794"
Guernsey,Southeast,Wheeling,"23,855","10,529",Governor,,G,Anita Rios,286
Guernsey,Southeast,Wheeling,"23,855","10,529",Attorney General,,R,Mike DeWine,"6,673"
Guernsey,Southeast,Wheeling,"23,855","10,529",Attorney General,,D,David Pepper,"3,569"
Guernsey,Southeast,Wheeling,"23,855","10,529",Auditor of State,,L,Bob Bridges,604
Guernsey,Southeast,Wheeling,"23,855","10,529",Auditor of State,,D,John Patrick Carney,"3,345"
Guernsey,Southeast,Wheeling,"23,855","10,529",Auditor of State,,R,Dave Yost,"6,005"
Guernsey,Southeast,Wheeling,"23,855","10,529",Secretary of State,,R,Jon Husted,"6,440"
Guernsey,Southeast,Wheeling,"23,855","10,529",Secretary of State,,L,Kevin Knedler,628
Guernsey,Southeast,Wheeling,"23,855","10,529",Secretary of State,,D,Nina Turner,"2,920"
Guernsey,Southeast,Wheeling,"23,855","10,529",Treasurer of State,,R,Josh Mandel,"6,260"
Guernsey,Southeast,Wheeling,"23,855","10,529",Treasurer of State,,D,Connie Pillich,"3,876"
Guernsey,Southeast,Wheeling,"23,855","10,529",U.S. House of Representatives,06,D,Jennifer Garrison,"4,242"
Guernsey,Southeast,Wheeling,"23,855","10,529",U.S. House of Representatives,06,R,Bill Johnson,"5,704"
Guernsey,Southeast,Wheeling,"23,855","10,529",U.S. House of Representatives,06,G,Dennis Lambert,304
Guernsey,Southeast,Wheeling,"23,855","10,529",State House of Representatives,97,R,Brian D. Hill,"6,291"
Guernsey,Southeast,Wheeling,"23,855","10,529",State House of Representatives,97,L,Nelson E. Roe,"3,282"
