County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Williams,Northwest,Toledo,"24,538","4,587",Governor,,D,Larry Ealy,157
Williams,Northwest,Toledo,"24,538","4,587",Governor,,D,Ed FitzGerald,506
Williams,Northwest,Toledo,"24,538","4,587",Attorney General,,D,David Pepper,539
Williams,Northwest,Toledo,"24,538","4,587",Auditor of State,,D,John Patrick Carney,528
Williams,Northwest,Toledo,"24,538","4,587",Secretary of State,,D,Nina Turner,536
Williams,Northwest,Toledo,"24,538","4,587",Treasurer of State,,D,Connie Pillich,520
Williams,Northwest,Toledo,"24,538","4,587",U.S. House of Representatives,05,D,Robert Fry,534
Williams,Northwest,Toledo,"24,538","4,587",State House of Representatives,81,D,John P. Lymanstall,499
