County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Coshocton,Central,Columbus,"22,650","9,325",Governor,,D,Edward FitzGerald,"2,489"
Coshocton,Central,Columbus,"22,650","9,325",Governor,,R,John Kasich,"6,365"
Coshocton,Central,Columbus,"22,650","9,325",Governor,,G,Anita Rios,233
Coshocton,Central,Columbus,"22,650","9,325",Attorney General,,R,Mike DeWine,"6,015"
Coshocton,Central,Columbus,"22,650","9,325",Attorney General,,D,David Pepper,"3,104"
Coshocton,Central,Columbus,"22,650","9,325",Auditor of State,,L,Bob Bridges,450
Coshocton,Central,Columbus,"22,650","9,325",Auditor of State,,D,John Patrick Carney,"2,847"
Coshocton,Central,Columbus,"22,650","9,325",Auditor of State,,R,Dave Yost,"5,633"
Coshocton,Central,Columbus,"22,650","9,325",Secretary of State,,R,Jon Husted,"6,090"
Coshocton,Central,Columbus,"22,650","9,325",Secretary of State,,L,Kevin Knedler,407
Coshocton,Central,Columbus,"22,650","9,325",Secretary of State,,D,Nina Turner,"2,508"
Coshocton,Central,Columbus,"22,650","9,325",Treasurer of State,,R,Josh Mandel,"5,758"
Coshocton,Central,Columbus,"22,650","9,325",Treasurer of State,,D,Connie Pillich,"3,281"
Coshocton,Central,Columbus,"22,650","9,325",U.S. House of Representatives,07,R,Bob Gibbs,"7,122"
Coshocton,Central,Columbus,"22,650","9,325",State Senate,31,D,John Carlisle,"3,109"
Coshocton,Central,Columbus,"22,650","9,325",State Senate,31,R,Jay Hottinger,"5,728"
Coshocton,Central,Columbus,"22,650","9,325",State House of Representatives,72,D,Janee L. Bowman,"2,989"
Coshocton,Central,Columbus,"22,650","9,325",State House of Representatives,72,R,Bill Hayes,"5,799"
