County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Wood,Northwest,Toledo,"96,264","36,224",Governor,,D,Edward FitzGerald,"11,482"
Wood,Northwest,Toledo,"96,264","36,224",Governor,,R,John Kasich,"22,296"
Wood,Northwest,Toledo,"96,264","36,224",Governor,,G,Anita Rios,"1,264"
Wood,Northwest,Toledo,"96,264","36,224",Attorney General,,R,Mike DeWine,"21,863"
Wood,Northwest,Toledo,"96,264","36,224",Attorney General,,D,David Pepper,"13,172"
Wood,Northwest,Toledo,"96,264","36,224",Auditor of State,,L,Bob Bridges,"2,398"
Wood,Northwest,Toledo,"96,264","36,224",Auditor of State,,D,John Patrick Carney,"12,132"
Wood,Northwest,Toledo,"96,264","36,224",Auditor of State,,R,Dave Yost,"19,461"
Wood,Northwest,Toledo,"96,264","36,224",Secretary of State,,R,Jon Husted,"22,099"
Wood,Northwest,Toledo,"96,264","36,224",Secretary of State,,L,Kevin Knedler,"2,008"
Wood,Northwest,Toledo,"96,264","36,224",Secretary of State,,D,Nina Turner,"10,440"
Wood,Northwest,Toledo,"96,264","36,224",Treasurer of State,,R,Josh Mandel,"19,461"
Wood,Northwest,Toledo,"96,264","36,224",Treasurer of State,,D,Connie Pillich,"15,343"
Wood,Northwest,Toledo,"96,264","36,224",U.S. House of Representatives,05,L,Eric Eberly,"1,967"
Wood,Northwest,Toledo,"96,264","36,224",U.S. House of Representatives,05,D,Robert Fry,"11,477"
Wood,Northwest,Toledo,"96,264","36,224",U.S. House of Representatives,05,R,Bob Latta,"21,808"
Wood,Northwest,Toledo,"96,264","36,224",State House of Representatives,03,R,Tim W. Brown,"21,630"
Wood,Northwest,Toledo,"96,264","36,224",State House of Representatives,03,L,Nathan Eberly,"2,038"
Wood,Northwest,Toledo,"96,264","36,224",State House of Representatives,03,D,Steve Long,"10,797"
