County,Precinct Code,Precinct Name,Region,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Darke,AAM,PRECINCT ADAMS EAST & BRADFORD,West,Dayton,935,157,Governor/Lieutenant Governor,,D,"Ealy, Larry",10
Darke,AAM,PRECINCT ADAMS EAST & BRADFORD,West,Dayton,935,157,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",16
Darke,AAM,PRECINCT ADAMS EAST & BRADFORD,West,Dayton,935,157,Attorney General,,D,"Pepper, David",20
Darke,AAM,PRECINCT ADAMS EAST & BRADFORD,West,Dayton,935,157,Auditor of State,,D,"Carney, John Patrick",22
Darke,AAM,PRECINCT ADAMS EAST & BRADFORD,West,Dayton,935,157,Secretary of State,,D,"Turner, Nina",21
Darke,AAM,PRECINCT ADAMS EAST & BRADFORD,West,Dayton,935,157,Treasurer of State,,D,"Pillich, Connie",20
Darke,AAM,PRECINCT ADAMS EAST & BRADFORD,West,Dayton,935,157,U.S. House of Representatives,08,D,"Guyette, Matthew J.",13
Darke,AAM,PRECINCT ADAMS EAST & BRADFORD,West,Dayton,935,157,U.S. House of Representatives,08,D,"Poetter, Tom",9
Darke,AAM,PRECINCT ADAMS EAST & BRADFORD,West,Dayton,935,157,State Senate,05,D,"Gillis, Dee",13
Darke,AAM,PRECINCT ADAMS EAST & BRADFORD,West,Dayton,935,157,State Senate,05,D,"Lacey, Joe",4
Darke,AAM,PRECINCT ADAMS EAST & BRADFORD,West,Dayton,935,157,State Senate,05,D,"Matthew, Thomas M.",7
Darke,AAM,PRECINCT ADAMS EAST & BRADFORD,West,Dayton,935,157,State House of Representatives,80,D,"Michalski, Jonathan James",21
Darke,AAN,PRECINCT ADAMS WEST & GETTYSBURG,West,Dayton,1093,292,Governor/Lieutenant Governor,,D,"Ealy, Larry",8
Darke,AAN,PRECINCT ADAMS WEST & GETTYSBURG,West,Dayton,1093,292,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",40
Darke,AAN,PRECINCT ADAMS WEST & GETTYSBURG,West,Dayton,1093,292,Attorney General,,D,"Pepper, David",44
Darke,AAN,PRECINCT ADAMS WEST & GETTYSBURG,West,Dayton,1093,292,Auditor of State,,D,"Carney, John Patrick",47
Darke,AAN,PRECINCT ADAMS WEST & GETTYSBURG,West,Dayton,1093,292,Secretary of State,,D,"Turner, Nina",47
Darke,AAN,PRECINCT ADAMS WEST & GETTYSBURG,West,Dayton,1093,292,Treasurer of State,,D,"Pillich, Connie",46
Darke,AAN,PRECINCT ADAMS WEST & GETTYSBURG,West,Dayton,1093,292,U.S. House of Representatives,08,D,"Guyette, Matthew J.",25
Darke,AAN,PRECINCT ADAMS WEST & GETTYSBURG,West,Dayton,1093,292,U.S. House of Representatives,08,D,"Poetter, Tom",20
Darke,AAN,PRECINCT ADAMS WEST & GETTYSBURG,West,Dayton,1093,292,State Senate,05,D,"Gillis, Dee",22
Darke,AAN,PRECINCT ADAMS WEST & GETTYSBURG,West,Dayton,1093,292,State Senate,05,D,"Lacey, Joe",9
Darke,AAN,PRECINCT ADAMS WEST & GETTYSBURG,West,Dayton,1093,292,State Senate,05,D,"Matthew, Thomas M.",19
Darke,AAN,PRECINCT ADAMS WEST & GETTYSBURG,West,Dayton,1093,292,State House of Representatives,80,D,"Michalski, Jonathan James",44
Darke,AAO,PRECINCT ALLEN TWP NEW WESTON & ROSSBURG,West,Dayton,670,133,Governor/Lieutenant Governor,,D,"Ealy, Larry",2
Darke,AAO,PRECINCT ALLEN TWP NEW WESTON & ROSSBURG,West,Dayton,670,133,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",15
Darke,AAO,PRECINCT ALLEN TWP NEW WESTON & ROSSBURG,West,Dayton,670,133,Attorney General,,D,"Pepper, David",16
Darke,AAO,PRECINCT ALLEN TWP NEW WESTON & ROSSBURG,West,Dayton,670,133,Auditor of State,,D,"Carney, John Patrick",14
Darke,AAO,PRECINCT ALLEN TWP NEW WESTON & ROSSBURG,West,Dayton,670,133,Secretary of State,,D,"Turner, Nina",16
Darke,AAO,PRECINCT ALLEN TWP NEW WESTON & ROSSBURG,West,Dayton,670,133,Treasurer of State,,D,"Pillich, Connie",15
Darke,AAO,PRECINCT ALLEN TWP NEW WESTON & ROSSBURG,West,Dayton,670,133,U.S. House of Representatives,08,D,"Guyette, Matthew J.",6
Darke,AAO,PRECINCT ALLEN TWP NEW WESTON & ROSSBURG,West,Dayton,670,133,U.S. House of Representatives,08,D,"Poetter, Tom",9
Darke,AAO,PRECINCT ALLEN TWP NEW WESTON & ROSSBURG,West,Dayton,670,133,State Senate,05,D,"Gillis, Dee",0
Darke,AAO,PRECINCT ALLEN TWP NEW WESTON & ROSSBURG,West,Dayton,670,133,State Senate,05,D,"Lacey, Joe",0
Darke,AAO,PRECINCT ALLEN TWP NEW WESTON & ROSSBURG,West,Dayton,670,133,State Senate,05,D,"Matthew, Thomas M.",0
Darke,AAO,PRECINCT ALLEN TWP NEW WESTON & ROSSBURG,West,Dayton,670,133,State House of Representatives,80,D,"Michalski, Jonathan James",0
Darke,ABQ,PRECINCT ARCANUM VILLAGE - A,West,Dayton,852,206,Governor/Lieutenant Governor,,D,"Ealy, Larry",4
Darke,ABQ,PRECINCT ARCANUM VILLAGE - A,West,Dayton,852,206,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",14
Darke,ABQ,PRECINCT ARCANUM VILLAGE - A,West,Dayton,852,206,Attorney General,,D,"Pepper, David",17
Darke,ABQ,PRECINCT ARCANUM VILLAGE - A,West,Dayton,852,206,Auditor of State,,D,"Carney, John Patrick",18
Darke,ABQ,PRECINCT ARCANUM VILLAGE - A,West,Dayton,852,206,Secretary of State,,D,"Turner, Nina",18
Darke,ABQ,PRECINCT ARCANUM VILLAGE - A,West,Dayton,852,206,Treasurer of State,,D,"Pillich, Connie",17
Darke,ABQ,PRECINCT ARCANUM VILLAGE - A,West,Dayton,852,206,U.S. House of Representatives,08,D,"Guyette, Matthew J.",7
Darke,ABQ,PRECINCT ARCANUM VILLAGE - A,West,Dayton,852,206,U.S. House of Representatives,08,D,"Poetter, Tom",10
Darke,ABQ,PRECINCT ARCANUM VILLAGE - A,West,Dayton,852,206,State Senate,05,D,"Gillis, Dee",7
Darke,ABQ,PRECINCT ARCANUM VILLAGE - A,West,Dayton,852,206,State Senate,05,D,"Lacey, Joe",2
Darke,ABQ,PRECINCT ARCANUM VILLAGE - A,West,Dayton,852,206,State Senate,05,D,"Matthew, Thomas M.",11
Darke,ABQ,PRECINCT ARCANUM VILLAGE - A,West,Dayton,852,206,State House of Representatives,80,D,"Michalski, Jonathan James",18
Darke,ABR,PRECINCT ARCANUM VILLAGE - B,West,Dayton,674,115,Governor/Lieutenant Governor,,D,"Ealy, Larry",5
Darke,ABR,PRECINCT ARCANUM VILLAGE - B,West,Dayton,674,115,Governor/Lieutenant Governor,,D,"FitzGerald, Edward",9
Darke,ABR,PRECINCT ARCANUM VILLAGE - B,West,Dayton,674,115,Attorney General,,D,"Pepper, David",12
Darke,ABR,PRECINCT ARCANUM VILLAGE - B,West,Dayton,674,115,Auditor of State,,D,"Carney, John Patrick",12
Darke,ABR,PRECINCT ARCANUM VILLAGE - B,West,Dayton,674,115,Secretary of State,,D,"Turner, Nina",11
Darke,ABR,PRECINCT ARCANUM VILLAGE - B,West,Dayton,674,115,Treasurer of State,,D,"Pillich, Connie",11
