County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Lake,Northeast,Cleveland,"153,712","70,028",Governor,,D,Edward FitzGerald,"19,698"
Lake,Northeast,Cleveland,"153,712","70,028",Governor,,R,John Kasich,"46,189"
Lake,Northeast,Cleveland,"153,712","70,028",Governor,,G,Anita Rios,"2,083"
Lake,Northeast,Cleveland,"153,712","70,028",Attorney General,,R,Mike DeWine,"46,044"
Lake,Northeast,Cleveland,"153,712","70,028",Attorney General,,D,David Pepper,"21,791"
Lake,Northeast,Cleveland,"153,712","70,028",Auditor of State,,L,Bob Bridges,"2,852"
Lake,Northeast,Cleveland,"153,712","70,028",Auditor of State,,D,John Patrick Carney,"23,556"
Lake,Northeast,Cleveland,"153,712","70,028",Auditor of State,,R,Dave Yost,"39,731"
Lake,Northeast,Cleveland,"153,712","70,028",Secretary of State,,R,Jon Husted,"42,084"
Lake,Northeast,Cleveland,"153,712","70,028",Secretary of State,,L,Kevin Knedler,"3,223"
Lake,Northeast,Cleveland,"153,712","70,028",Secretary of State,,D,Nina Turner,"21,147"
Lake,Northeast,Cleveland,"153,712","70,028",Treasurer of State,,R,Josh Mandel,"40,365"
Lake,Northeast,Cleveland,"153,712","70,028",Treasurer of State,,D,Connie Pillich,"27,017"
Lake,Northeast,Cleveland,"153,712","70,028",U.S. House of Representatives,14,R,David P. Joyce,"43,241"
Lake,Northeast,Cleveland,"153,712","70,028",U.S. House of Representatives,14,L,David Macko,"2,521"
Lake,Northeast,Cleveland,"153,712","70,028",U.S. House of Representatives,14,D,Michael Wager,"21,174"
Lake,Northeast,Cleveland,"153,712","70,028",State Senate,25,R,Hasani A. Crider,"12,340"
Lake,Northeast,Cleveland,"153,712","70,028",State Senate,25,D,Kenny Yuko,"15,964"
Lake,Northeast,Cleveland,"153,712","70,028",State House of Representatives,60,R,George M. Phillips,"13,212"
Lake,Northeast,Cleveland,"153,712","70,028",State House of Representatives,60,D,John M. Rogers,"15,776"
Lake,Northeast,Cleveland,"153,712","70,028",State House of Representatives,61,D,Rick Walker,"12,793"
Lake,Northeast,Cleveland,"153,712","70,028",State House of Representatives,61,R,Ron Young,"23,991"
