County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Geauga,Northeast,Cleveland,"63,726","15,146",Governor,,D,Larry Ealy,265
Geauga,Northeast,Cleveland,"63,726","15,146",Governor,,D,Ed FitzGerald,"2,215"
Geauga,Northeast,Cleveland,"63,726","15,146",Attorney General,,D,David Pepper,"2,126"
Geauga,Northeast,Cleveland,"63,726","15,146",Auditor of State,,D,John Patrick Carney,"2,145"
Geauga,Northeast,Cleveland,"63,726","15,146",Secretary of State,,D,Nina Turner,"2,152"
Geauga,Northeast,Cleveland,"63,726","15,146",Treasurer of State,,D,Connie Pillich,"2,106"
Geauga,Northeast,Cleveland,"63,726","15,146",U.S. House of Representatives,14,D,Michael Wager,"2,097"
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,76,D,Joseph Lanese,"1,603"
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,John Patterson,448
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
Geauga,Northeast,Cleveland,"63,726","15,146",State House of Representatives,99,D,,
