County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Clinton,Southwest,Cincinnati,"25,465","11,428",President (at-large),,R,Jeb Bush,36
Clinton,Southwest,Cincinnati,"25,465","11,428",President (at-large),,R,Ben Carson,108
Clinton,Southwest,Cincinnati,"25,465","11,428",President (at-large),,R,Chris Christie,14
Clinton,Southwest,Cincinnati,"25,465","11,428",President (at-large),,R,Ted Cruz,"1,247"
Clinton,Southwest,Cincinnati,"25,465","11,428",President (at-large),,R,Carly Fiorina,12
Clinton,Southwest,Cincinnati,"25,465","11,428",President (at-large),,R,Mike Huckabee,46
Clinton,Southwest,Cincinnati,"25,465","11,428",President (at-large),,R,John R. Kasich,"3,565"
Clinton,Southwest,Cincinnati,"25,465","11,428",President (at-large),,R,Marco Rubio,238
Clinton,Southwest,Cincinnati,"25,465","11,428",President (at-large),,R,Rick Santorum,8
Clinton,Southwest,Cincinnati,"25,465","11,428",President (at-large),,R,Donald J. Trump,"4,034"
Clinton,Southwest,Cincinnati,"25,465","11,428",President (district),15,R,Jeb Bush,47
Clinton,Southwest,Cincinnati,"25,465","11,428",President (district),15,R,Ben Carson,111
Clinton,Southwest,Cincinnati,"25,465","11,428",President (district),15,R,Chris Christie,13
Clinton,Southwest,Cincinnati,"25,465","11,428",President (district),15,R,Ted Cruz,"1,245"
Clinton,Southwest,Cincinnati,"25,465","11,428",President (district),15,R,Carly Fiorina,18
Clinton,Southwest,Cincinnati,"25,465","11,428",President (district),15,R,Mike Huckabee,60
Clinton,Southwest,Cincinnati,"25,465","11,428",President (district),15,R,John R. Kasich,"3,528"
Clinton,Southwest,Cincinnati,"25,465","11,428",President (district),15,R,Marco Rubio,262
Clinton,Southwest,Cincinnati,"25,465","11,428",President (district),15,R,Rick Santorum,10
Clinton,Southwest,Cincinnati,"25,465","11,428",President (district),15,R,Donald J. Trump,"3,997"
Clinton,Southwest,Cincinnati,"25,465","11,428",U.S. Senator,,R,Don Elijah Eckhart,"1,448"
Clinton,Southwest,Cincinnati,"25,465","11,428",U.S. Senator,,R,Rob Portman,"7,071"
Clinton,Southwest,Cincinnati,"25,465","11,428",Representative to Congress,15,R,Steve Stivers,"7,252"
Clinton,Southwest,Cincinnati,"25,465","11,428",State Representative,91,R,Cliff Rosenberger,"7,252"
