County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (at-large),,R,Jeb Bush,44
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (at-large),,R,Ben Carson,174
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (at-large),,R,Chris Christie,22
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (at-large),,R,Ted Cruz,"2,322"
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (at-large),,R,Carly Fiorina,9
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (at-large),,R,Mike Huckabee,56
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (at-large),,R,John R. Kasich,"5,715"
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (at-large),,R,Marco Rubio,415
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (at-large),,R,Rick Santorum,13
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (at-large),,R,Donald J. Trump,"6,172"
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (district),06,R,Jeb Bush,11
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (district),06,R,Ben Carson,76
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (district),06,R,Chris Christie,11
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (district),06,R,Ted Cruz,478
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (district),06,R,Carly Fiorina,6
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (district),06,R,Mike Huckabee,27
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (district),06,R,John R. Kasich,838
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (district),06,R,Marco Rubio,100
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (district),06,R,Rick Santorum,5
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (district),06,R,Donald J. Trump,"1,397"
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (district),07,R,Jeb Bush,68
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (district),07,R,Ben Carson,231
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (district),07,R,Chris Christie,52
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (district),07,R,Ted Cruz,"1,757"
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (district),07,R,Carly Fiorina,29
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (district),07,R,John R. Kasich,"4,466"
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (district),07,R,Marco Rubio,373
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (district),07,R,Rick Santorum,19
Tuscarawas,Northeast,Cleveland,"56,865","24,788",President (district),07,R,Donald J. Trump,"4,264"
Tuscarawas,Northeast,Cleveland,"56,865","24,788",U.S. Senator,,R,Don Elijah Eckhart,"2,078"
Tuscarawas,Northeast,Cleveland,"56,865","24,788",U.S. Senator,,R,Rob Portman,"8,616"
Tuscarawas,Northeast,Cleveland,"56,865","24,788",Representative to Congress,06,R,Bill Johnson,"2,210"
Tuscarawas,Northeast,Cleveland,"56,865","24,788",Representative to Congress,07,R,Bob Gibbs,"8,606"
Tuscarawas,Northeast,Cleveland,"56,865","24,788",Representative to Congress,07,R,Terry Robertson,"1,627"
Tuscarawas,Northeast,Cleveland,"56,865","24,788",State Representative,98,R,Al Landis,"11,322"
