County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Auglaize,West,Lima,"31,061","13,831",President (at-large),,R,Jeb Bush,24
Auglaize,West,Lima,"31,061","13,831",President (at-large),,R,Ben Carson,72
Auglaize,West,Lima,"31,061","13,831",President (at-large),,R,Chris Christie,11
Auglaize,West,Lima,"31,061","13,831",President (at-large),,R,Ted Cruz,"1,797"
Auglaize,West,Lima,"31,061","13,831",President (at-large),,R,Carly Fiorina,14
Auglaize,West,Lima,"31,061","13,831",President (at-large),,R,Mike Huckabee,31
Auglaize,West,Lima,"31,061","13,831",President (at-large),,R,John R. Kasich,"5,083"
Auglaize,West,Lima,"31,061","13,831",President (at-large),,R,Marco Rubio,212
Auglaize,West,Lima,"31,061","13,831",President (at-large),,R,Rick Santorum,8
Auglaize,West,Lima,"31,061","13,831",President (at-large),,R,Donald J. Trump,"4,348"
Auglaize,West,Lima,"31,061","13,831",President (district),04,R,Jeb Bush,39
Auglaize,West,Lima,"31,061","13,831",President (district),04,R,Ben Carson,126
Auglaize,West,Lima,"31,061","13,831",President (district),04,R,Chris Christie,25
Auglaize,West,Lima,"31,061","13,831",President (district),04,R,Ted Cruz,"1,777"
Auglaize,West,Lima,"31,061","13,831",President (district),04,R,Carly Fiorina,21
Auglaize,West,Lima,"31,061","13,831",President (district),04,R,Mike Huckabee,58
Auglaize,West,Lima,"31,061","13,831",President (district),04,R,John R. Kasich,"5,039"
Auglaize,West,Lima,"31,061","13,831",President (district),04,R,Marco Rubio,272
Auglaize,West,Lima,"31,061","13,831",President (district),04,R,Rick Santorum,10
Auglaize,West,Lima,"31,061","13,831",President (district),04,R,Donald J. Trump,"4,194"
Auglaize,West,Lima,"31,061","13,831",U.S. Senator,,R,Don Elijah Eckhart,"1,865"
Auglaize,West,Lima,"31,061","13,831",U.S. Senator,,R,Rob Portman,"8,552"
Auglaize,West,Lima,"31,061","13,831",Representative to Congress,04,R,Jim Jordan,"10,076"
Auglaize,West,Lima,"31,061","13,831",State Senator,12,R,John Adams,"2,048"
Auglaize,West,Lima,"31,061","13,831",State Senator,12,R,Matt Huffman,"3,850"
Auglaize,West,Lima,"31,061","13,831",State Representative,82,R,Tony Burkley,"1,918"
Auglaize,West,Lima,"31,061","13,831",State Representative,82,R,Craig Riedel,"2,629"
Auglaize,West,Lima,"31,061","13,831",State Representative,84,R,Keith Faber,"5,072"
