County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Erie,Northeast,Cleveland,"51,537","24,037",President (at-large),,D,Hillary Clinton,"5,568"
Erie,Northeast,Cleveland,"51,537","24,037",President (at-large),,D,"Roque ""Rocky"" De La Fuente",109
Erie,Northeast,Cleveland,"51,537","24,037",President (at-large),,D,Bernie Sanders,"4,426"
Erie,Northeast,Cleveland,"51,537","24,037",U.S. Senator,,D,Kelli Prather,"1,264"
Erie,Northeast,Cleveland,"51,537","24,037",U.S. Senator,,D,P.G. Sittenfeld,"2,384"
Erie,Northeast,Cleveland,"51,537","24,037",U.S. Senator,,D,Ted Strickland,"5,785"
Erie,Northeast,Cleveland,"51,537","24,037",Representative to Congress,04,D,Norbert G. Dennerll Jr.,106
Erie,Northeast,Cleveland,"51,537","24,037",Representative to Congress,04,D,Janet Garrett,631
Erie,Northeast,Cleveland,"51,537","24,037",Representative to Congress,04,D,Daniel Johnson,234
Erie,Northeast,Cleveland,"51,537","24,037",Representative to Congress,09,D,Marcy Kaptur,"7,480"
Erie,Northeast,Cleveland,"51,537","24,037",State Senator,02,D,Kirk W. Halliday,"6,091"
Erie,Northeast,Cleveland,"51,537","24,037",State Representative,89,D,Dannie K. Edmon,"3,430"
Erie,Northeast,Cleveland,"51,537","24,037",State Representative,89,D,Lawrence D. Hartlaub,"4,526"
