County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Belmont,Southeast,Wheeling,"45,936","19,004",President (at-large),,R,Jeb Bush,32
Belmont,Southeast,Wheeling,"45,936","19,004",President (at-large),,R,Ben Carson,84
Belmont,Southeast,Wheeling,"45,936","19,004",President (at-large),,R,Chris Christie,5
Belmont,Southeast,Wheeling,"45,936","19,004",President (at-large),,R,Ted Cruz,"1,984"
Belmont,Southeast,Wheeling,"45,936","19,004",President (at-large),,R,Carly Fiorina,12
Belmont,Southeast,Wheeling,"45,936","19,004",President (at-large),,R,Mike Huckabee,24
Belmont,Southeast,Wheeling,"45,936","19,004",President (at-large),,R,John R. Kasich,"3,033"
Belmont,Southeast,Wheeling,"45,936","19,004",President (at-large),,R,Marco Rubio,349
Belmont,Southeast,Wheeling,"45,936","19,004",President (at-large),,R,Rick Santorum,4
Belmont,Southeast,Wheeling,"45,936","19,004",President (at-large),,R,Donald J. Trump,"5,383"
Belmont,Southeast,Wheeling,"45,936","19,004",President (district),06,R,Jeb Bush,40
Belmont,Southeast,Wheeling,"45,936","19,004",President (district),06,R,Ben Carson,159
Belmont,Southeast,Wheeling,"45,936","19,004",President (district),06,R,Chris Christie,37
Belmont,Southeast,Wheeling,"45,936","19,004",President (district),06,R,Ted Cruz,"1,914"
Belmont,Southeast,Wheeling,"45,936","19,004",President (district),06,R,Carly Fiorina,31
Belmont,Southeast,Wheeling,"45,936","19,004",President (district),06,R,Mike Huckabee,56
Belmont,Southeast,Wheeling,"45,936","19,004",President (district),06,R,John R. Kasich,"2,976"
Belmont,Southeast,Wheeling,"45,936","19,004",President (district),06,R,Marco Rubio,386
Belmont,Southeast,Wheeling,"45,936","19,004",President (district),06,R,Rick Santorum,14
Belmont,Southeast,Wheeling,"45,936","19,004",President (district),06,R,Donald J. Trump,"5,044"
Belmont,Southeast,Wheeling,"45,936","19,004",U.S. Senator,,R,Don Elijah Eckhart,"2,087"
Belmont,Southeast,Wheeling,"45,936","19,004",U.S. Senator,,R,Rob Portman,"7,105"
Belmont,Southeast,Wheeling,"45,936","19,004",Representative to Congress,06,R,Bill Johnson,"8,750"
Belmont,Southeast,Wheeling,"45,936","19,004",State Senator,30,R,Frank Hoagland,"7,103"
Belmont,Southeast,Wheeling,"45,936","19,004",State Representative,95,R,Andy Thompson,"4,306"
