County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Pike,WARD 1,AAA,Central,Columbus,503,207,President (at-large),,R,Jeb Bush,0
Pike,WARD 1,AAA,Central,Columbus,503,207,President (at-large),,R,Ben Carson,0
Pike,WARD 1,AAA,Central,Columbus,503,207,President (at-large),,R,Chris Christie,0
Pike,WARD 1,AAA,Central,Columbus,503,207,President (at-large),,R,Ted Cruz,18
Pike,WARD 1,AAA,Central,Columbus,503,207,President (at-large),,R,Carly Fiorina,1
Pike,WARD 1,AAA,Central,Columbus,503,207,President (at-large),,R,Mike Huckabee,1
Pike,WARD 1,AAA,Central,Columbus,503,207,President (at-large),,R,John R. Kasich,44
Pike,WARD 1,AAA,Central,Columbus,503,207,President (at-large),,R,Marco Rubio,5
Pike,WARD 1,AAA,Central,Columbus,503,207,President (at-large),,R,Rick Santorum,0
Pike,WARD 1,AAA,Central,Columbus,503,207,President (at-large),,R,Donald J. Trump,35
Pike,WARD 1,AAA,Central,Columbus,503,207,President (district),02,R,Jeb Bush,0
Pike,WARD 1,AAA,Central,Columbus,503,207,President (district),02,R,Ben Carson,1
Pike,WARD 1,AAA,Central,Columbus,503,207,President (district),02,R,Chris Christie,0
Pike,WARD 1,AAA,Central,Columbus,503,207,President (district),02,R,Ted Cruz,19
Pike,WARD 1,AAA,Central,Columbus,503,207,President (district),02,R,Carly Fiorina,0
Pike,WARD 1,AAA,Central,Columbus,503,207,President (district),02,R,John R. Kasich,45
Pike,WARD 1,AAA,Central,Columbus,503,207,President (district),02,R,Marco Rubio,3
Pike,WARD 1,AAA,Central,Columbus,503,207,President (district),02,R,Rick Santorum,1
Pike,WARD 1,AAA,Central,Columbus,503,207,President (district),02,R,Donald J. Trump,31
Pike,WARD 1,AAA,Central,Columbus,503,207,U.S. Senator,,R,Don Elijah Eckhart,12
Pike,WARD 1,AAA,Central,Columbus,503,207,U.S. Senator,,R,Rob Portman,83
