County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Shelby,West,Dayton,"33,603","14,718",President (at-large),,D,Hillary Clinton,"1,297"
Shelby,West,Dayton,"33,603","14,718",President (at-large),,D,"Roque ""Rocky"" De La Fuente",60
Shelby,West,Dayton,"33,603","14,718",President (at-large),,D,Bernie Sanders,"1,156"
Shelby,West,Dayton,"33,603","14,718",U.S. Senator,,D,Kelli Prather,397
Shelby,West,Dayton,"33,603","14,718",U.S. Senator,,D,P.G. Sittenfeld,346
Shelby,West,Dayton,"33,603","14,718",U.S. Senator,,D,Ted Strickland,"1,651"
Shelby,West,Dayton,"33,603","14,718",Representative to Congress,04,D,Norbert G. Dennerll Jr.,164
Shelby,West,Dayton,"33,603","14,718",Representative to Congress,04,D,Janet Garrett,"1,366"
Shelby,West,Dayton,"33,603","14,718",Representative to Congress,04,D,Daniel Johnson,579
Shelby,West,Dayton,"33,603","14,718",State Representative,84,D,Ed Huff Jr.,600
