County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Van Wert,PRECINCT DELPHOS 3A,AAA,West,Ft. Wayne,285,103,President (at-large),,D,Hillary Clinton,6
Van Wert,PRECINCT DELPHOS 3A,AAA,West,Ft. Wayne,285,103,President (at-large),,D,"Roque ""Rocky"" De La Fuente",2
Van Wert,PRECINCT DELPHOS 3A,AAA,West,Ft. Wayne,285,103,President (at-large),,D,Bernie Sanders,12
Van Wert,PRECINCT DELPHOS 3A,AAA,West,Ft. Wayne,285,103,U.S. Senator,,D,Kelli Prather,5
Van Wert,PRECINCT DELPHOS 3A,AAA,West,Ft. Wayne,285,103,U.S. Senator,,D,P.G. Sittenfeld,1
Van Wert,PRECINCT DELPHOS 3A,AAA,West,Ft. Wayne,285,103,U.S. Senator,,D,Ted Strickland,15
Van Wert,PRECINCT DELPHOS 3A,AAA,West,Ft. Wayne,285,103,Representative to Congress,05,D,James Neu Jr.,19
Van Wert,PRECINCT DELPHOS 3B,AAB,West,Ft. Wayne,404,150,President (at-large),,D,Hillary Clinton,22
Van Wert,PRECINCT DELPHOS 3B,AAB,West,Ft. Wayne,404,150,President (at-large),,D,"Roque ""Rocky"" De La Fuente",1
Van Wert,PRECINCT DELPHOS 3B,AAB,West,Ft. Wayne,404,150,President (at-large),,D,Bernie Sanders,6
Van Wert,PRECINCT DELPHOS 3B,AAB,West,Ft. Wayne,404,150,U.S. Senator,,D,Kelli Prather,5
Van Wert,PRECINCT DELPHOS 3B,AAB,West,Ft. Wayne,404,150,U.S. Senator,,D,P.G. Sittenfeld,1
Van Wert,PRECINCT DELPHOS 3B,AAB,West,Ft. Wayne,404,150,U.S. Senator,,D,Ted Strickland,21
Van Wert,PRECINCT DELPHOS 3B,AAB,West,Ft. Wayne,404,150,Representative to Congress,05,D,James Neu Jr.,18
Van Wert,PRECINCT DELPHOS 3C,AAC,West,Ft. Wayne,440,121,President (at-large),,D,Hillary Clinton,18
Van Wert,PRECINCT DELPHOS 3C,AAC,West,Ft. Wayne,440,121,President (at-large),,D,"Roque ""Rocky"" De La Fuente",0
Van Wert,PRECINCT DELPHOS 3C,AAC,West,Ft. Wayne,440,121,President (at-large),,D,Bernie Sanders,9
Van Wert,PRECINCT DELPHOS 3C,AAC,West,Ft. Wayne,440,121,U.S. Senator,,D,Kelli Prather,6
Van Wert,PRECINCT DELPHOS 3C,AAC,West,Ft. Wayne,440,121,U.S. Senator,,D,P.G. Sittenfeld,0
Van Wert,PRECINCT DELPHOS 3C,AAC,West,Ft. Wayne,440,121,U.S. Senator,,D,Ted Strickland,21
Van Wert,PRECINCT DELPHOS 3C,AAC,West,Ft. Wayne,440,121,Representative to Congress,05,D,James Neu Jr.,17
Van Wert,PRECINCT DELPHOS 4A,AAD,West,Ft. Wayne,346,132,President (at-large),,D,Hillary Clinton,13
Van Wert,PRECINCT DELPHOS 4A,AAD,West,Ft. Wayne,346,132,President (at-large),,D,"Roque ""Rocky"" De La Fuente",0
Van Wert,PRECINCT DELPHOS 4A,AAD,West,Ft. Wayne,346,132,President (at-large),,D,Bernie Sanders,12
Van Wert,PRECINCT DELPHOS 4A,AAD,West,Ft. Wayne,346,132,U.S. Senator,,D,Kelli Prather,2
Van Wert,PRECINCT DELPHOS 4A,AAD,West,Ft. Wayne,346,132,U.S. Senator,,D,P.G. Sittenfeld,0
Van Wert,PRECINCT DELPHOS 4A,AAD,West,Ft. Wayne,346,132,U.S. Senator,,D,Ted Strickland,23
Van Wert,PRECINCT DELPHOS 4A,AAD,West,Ft. Wayne,346,132,Representative to Congress,05,D,James Neu Jr.,21
Van Wert,PRECINCT DELPHOS 4B,AAE,West,Ft. Wayne,442,209,President (at-large),,D,Hillary Clinton,20
Van Wert,PRECINCT DELPHOS 4B,AAE,West,Ft. Wayne,442,209,President (at-large),,D,"Roque ""Rocky"" De La Fuente",1
Van Wert,PRECINCT DELPHOS 4B,AAE,West,Ft. Wayne,442,209,President (at-large),,D,Bernie Sanders,17
Van Wert,PRECINCT DELPHOS 4B,AAE,West,Ft. Wayne,442,209,U.S. Senator,,D,Kelli Prather,6
Van Wert,PRECINCT DELPHOS 4B,AAE,West,Ft. Wayne,442,209,U.S. Senator,,D,P.G. Sittenfeld,4
Van Wert,PRECINCT DELPHOS 4B,AAE,West,Ft. Wayne,442,209,U.S. Senator,,D,Ted Strickland,27
Van Wert,PRECINCT DELPHOS 4B,AAE,West,Ft. Wayne,442,209,Representative to Congress,05,D,James Neu Jr.,29
Van Wert,PRECINCT VAN WERT 1A,AAF,West,Ft. Wayne,478,138,President (at-large),,D,Hillary Clinton,12
Van Wert,PRECINCT VAN WERT 1A,AAF,West,Ft. Wayne,478,138,President (at-large),,D,"Roque ""Rocky"" De La Fuente",0
Van Wert,PRECINCT VAN WERT 1A,AAF,West,Ft. Wayne,478,138,President (at-large),,D,Bernie Sanders,20
Van Wert,PRECINCT VAN WERT 1A,AAF,West,Ft. Wayne,478,138,U.S. Senator,,D,Kelli Prather,7
Van Wert,PRECINCT VAN WERT 1A,AAF,West,Ft. Wayne,478,138,U.S. Senator,,D,P.G. Sittenfeld,0
Van Wert,PRECINCT VAN WERT 1A,AAF,West,Ft. Wayne,478,138,U.S. Senator,,D,Ted Strickland,22
