County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Trumbull,Northeast,Youngstown,"136,915","64,653",President (at-large),,D,Hillary Clinton,"18,189"
Trumbull,Northeast,Youngstown,"136,915","64,653",President (at-large),,D,"Roque ""Rocky"" De La Fuente",568
Trumbull,Northeast,Youngstown,"136,915","64,653",President (at-large),,D,Bernie Sanders,"15,072"
Trumbull,Northeast,Youngstown,"136,915","64,653",U.S. Senator,,D,Kelli Prather,"3,792"
Trumbull,Northeast,Youngstown,"136,915","64,653",U.S. Senator,,D,P.G. Sittenfeld,"7,127"
Trumbull,Northeast,Youngstown,"136,915","64,653",U.S. Senator,,D,Ted Strickland,"21,585"
Trumbull,Northeast,Youngstown,"136,915","64,653",Representative to Congress,13,D,John Stephen Luchansky,"3,118"
Trumbull,Northeast,Youngstown,"136,915","64,653",Representative to Congress,13,D,Tim Ryan,"28,765"
Trumbull,Northeast,Youngstown,"136,915","64,653",Representative to Congress,14,D,Alfred Mackey,658
Trumbull,Northeast,Youngstown,"136,915","64,653",Representative to Congress,14,D,Michael Wager,888
Trumbull,Northeast,Youngstown,"136,915","64,653",State Senator,32,D,Sean J. O'Brien,"20,684"
Trumbull,Northeast,Youngstown,"136,915","64,653",State Senator,32,D,Kristen F. Rock,"11,053"
Trumbull,Northeast,Youngstown,"136,915","64,653",State Representative,63,D,Glenn W. Holmes,"7,703"
Trumbull,Northeast,Youngstown,"136,915","64,653",State Representative,63,D,Marianne James,"3,657"
Trumbull,Northeast,Youngstown,"136,915","64,653",State Representative,63,D,Benjamin A. Kyle,"6,214"
Trumbull,Northeast,Youngstown,"136,915","64,653",State Representative,64,D,Michael J. O'Brien,"11,304"
