County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Coshocton,Central,Columbus,"22,400","9,489",President (at-large),,R,Jeb Bush,25
Coshocton,Central,Columbus,"22,400","9,489",President (at-large),,R,Ben Carson,67
Coshocton,Central,Columbus,"22,400","9,489",President (at-large),,R,Chris Christie,7
Coshocton,Central,Columbus,"22,400","9,489",President (at-large),,R,Ted Cruz,893
Coshocton,Central,Columbus,"22,400","9,489",President (at-large),,R,Carly Fiorina,8
Coshocton,Central,Columbus,"22,400","9,489",President (at-large),,R,Mike Huckabee,17
Coshocton,Central,Columbus,"22,400","9,489",President (at-large),,R,John R. Kasich,"2,678"
Coshocton,Central,Columbus,"22,400","9,489",President (at-large),,R,Marco Rubio,152
Coshocton,Central,Columbus,"22,400","9,489",President (at-large),,R,Rick Santorum,8
Coshocton,Central,Columbus,"22,400","9,489",President (at-large),,R,Donald J. Trump,"2,806"
Coshocton,Central,Columbus,"22,400","9,489",President (district),07,R,Jeb Bush,44
Coshocton,Central,Columbus,"22,400","9,489",President (district),07,R,Ben Carson,145
Coshocton,Central,Columbus,"22,400","9,489",President (district),07,R,Chris Christie,22
Coshocton,Central,Columbus,"22,400","9,489",President (district),07,R,Ted Cruz,879
Coshocton,Central,Columbus,"22,400","9,489",President (district),07,R,Carly Fiorina,20
Coshocton,Central,Columbus,"22,400","9,489",President (district),07,R,John R. Kasich,"2,477"
Coshocton,Central,Columbus,"22,400","9,489",President (district),07,R,Marco Rubio,174
Coshocton,Central,Columbus,"22,400","9,489",President (district),07,R,Rick Santorum,8
Coshocton,Central,Columbus,"22,400","9,489",President (district),07,R,Donald J. Trump,"2,556"
Coshocton,Central,Columbus,"22,400","9,489",U.S. Senator,,R,Don Elijah Eckhart,769
Coshocton,Central,Columbus,"22,400","9,489",U.S. Senator,,R,Rob Portman,"3,867"
Coshocton,Central,Columbus,"22,400","9,489",Representative to Congress,07,R,Bob Gibbs,"4,722"
Coshocton,Central,Columbus,"22,400","9,489",Representative to Congress,07,R,Terry Robertson,"1,027"
Coshocton,Central,Columbus,"22,400","9,489",State Representative,72,R,Cliff N. Biggers,"3,114"
Coshocton,Central,Columbus,"22,400","9,489",State Representative,72,R,Larry Householder,"2,403"
