County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,President (at-large),,D,Hillary Clinton,99
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,President (at-large),,D,"Roque ""Rocky"" De La Fuente",2
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,President (at-large),,D,Bernie Sanders,73
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,U.S. Senator,,D,Kelli Prather,23
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,U.S. Senator,,D,P.G. Sittenfeld,27
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,U.S. Senator,,D,Ted Strickland,116
Hocking,PRECINCT LOGAN 1,AAB,Central,Columbus,"1,170",485,Representative to Congress,15,D,Scott Wharton,123
Hocking,PRECINCT LOGAN 2,AAE,Central,Columbus,"1,108",384,President (at-large),,D,Hillary Clinton,74
Hocking,PRECINCT LOGAN 2,AAE,Central,Columbus,"1,108",384,President (at-large),,D,"Roque ""Rocky"" De La Fuente",4
Hocking,PRECINCT LOGAN 2,AAE,Central,Columbus,"1,108",384,President (at-large),,D,Bernie Sanders,77
Hocking,PRECINCT LOGAN 2,AAE,Central,Columbus,"1,108",384,U.S. Senator,,D,Kelli Prather,12
Hocking,PRECINCT LOGAN 2,AAE,Central,Columbus,"1,108",384,U.S. Senator,,D,P.G. Sittenfeld,16
Hocking,PRECINCT LOGAN 2,AAE,Central,Columbus,"1,108",384,U.S. Senator,,D,Ted Strickland,113
Hocking,PRECINCT LOGAN 2,AAE,Central,Columbus,"1,108",384,Representative to Congress,15,D,Scott Wharton,116
Hocking,PRECINCT LOGAN 3,AAG,Central,Columbus,"1,269",502,President (at-large),,D,Hillary Clinton,82
Hocking,PRECINCT LOGAN 3,AAG,Central,Columbus,"1,269",502,President (at-large),,D,"Roque ""Rocky"" De La Fuente",3
Hocking,PRECINCT LOGAN 3,AAG,Central,Columbus,"1,269",502,President (at-large),,D,Bernie Sanders,67
Hocking,PRECINCT LOGAN 3,AAG,Central,Columbus,"1,269",502,U.S. Senator,,D,Kelli Prather,15
Hocking,PRECINCT LOGAN 3,AAG,Central,Columbus,"1,269",502,U.S. Senator,,D,P.G. Sittenfeld,28
Hocking,PRECINCT LOGAN 3,AAG,Central,Columbus,"1,269",502,U.S. Senator,,D,Ted Strickland,102
Hocking,PRECINCT LOGAN 3,AAG,Central,Columbus,"1,269",502,Representative to Congress,15,D,Scott Wharton,114
Hocking,PRECINCT LOGAN 4,AAJ,Central,Columbus,"1,018",322,President (at-large),,D,Hillary Clinton,52
Hocking,PRECINCT LOGAN 4,AAJ,Central,Columbus,"1,018",322,President (at-large),,D,"Roque ""Rocky"" De La Fuente",2
Hocking,PRECINCT LOGAN 4,AAJ,Central,Columbus,"1,018",322,President (at-large),,D,Bernie Sanders,60
Hocking,PRECINCT LOGAN 4,AAJ,Central,Columbus,"1,018",322,U.S. Senator,,D,Kelli Prather,15
Hocking,PRECINCT LOGAN 4,AAJ,Central,Columbus,"1,018",322,U.S. Senator,,D,P.G. Sittenfeld,14
Hocking,PRECINCT LOGAN 4,AAJ,Central,Columbus,"1,018",322,U.S. Senator,,D,Ted Strickland,83
Hocking,PRECINCT LOGAN 4,AAJ,Central,Columbus,"1,018",322,Representative to Congress,15,D,Scott Wharton,84
Hocking,PRECINCT BENTON,AAL,Central,Columbus,652,222,President (at-large),,D,Hillary Clinton,47
Hocking,PRECINCT BENTON,AAL,Central,Columbus,652,222,President (at-large),,D,"Roque ""Rocky"" De La Fuente",0
Hocking,PRECINCT BENTON,AAL,Central,Columbus,652,222,President (at-large),,D,Bernie Sanders,42
Hocking,PRECINCT BENTON,AAL,Central,Columbus,652,222,U.S. Senator,,D,Kelli Prather,9
Hocking,PRECINCT BENTON,AAL,Central,Columbus,652,222,U.S. Senator,,D,P.G. Sittenfeld,13
Hocking,PRECINCT BENTON,AAL,Central,Columbus,652,222,U.S. Senator,,D,Ted Strickland,62
Hocking,PRECINCT BENTON,AAL,Central,Columbus,652,222,Representative to Congress,15,D,Scott Wharton,63
Hocking,PRECINCT FALLS 1,AAM,Central,Columbus,430,219,President (at-large),,D,Hillary Clinton,37
Hocking,PRECINCT FALLS 1,AAM,Central,Columbus,430,219,President (at-large),,D,"Roque ""Rocky"" De La Fuente",2
Hocking,PRECINCT FALLS 1,AAM,Central,Columbus,430,219,President (at-large),,D,Bernie Sanders,28
Hocking,PRECINCT FALLS 1,AAM,Central,Columbus,430,219,U.S. Senator,,D,Kelli Prather,7
Hocking,PRECINCT FALLS 1,AAM,Central,Columbus,430,219,U.S. Senator,,D,P.G. Sittenfeld,11
Hocking,PRECINCT FALLS 1,AAM,Central,Columbus,430,219,U.S. Senator,,D,Ted Strickland,52
Hocking,PRECINCT FALLS 1,AAM,Central,Columbus,430,219,Representative to Congress,15,D,Scott Wharton,53
Hocking,PRECINCT FALLS 2,AAN,Central,Columbus,704,304,President (at-large),,D,Hillary Clinton,47
Hocking,PRECINCT FALLS 2,AAN,Central,Columbus,704,304,President (at-large),,D,"Roque ""Rocky"" De La Fuente",7
Hocking,PRECINCT FALLS 2,AAN,Central,Columbus,704,304,President (at-large),,D,Bernie Sanders,38
