County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Holmes,PRECINCT BERLIN NORTH,AAA,Northeast,Cleveland,849,342,President (at-large),,D,Hillary Clinton,8
Holmes,PRECINCT BERLIN NORTH,AAA,Northeast,Cleveland,849,342,President (at-large),,D,"Roque ""Rocky"" De La Fuente",0
Holmes,PRECINCT BERLIN NORTH,AAA,Northeast,Cleveland,849,342,President (at-large),,D,Bernie Sanders,9
Holmes,PRECINCT BERLIN NORTH,AAA,Northeast,Cleveland,849,342,U.S. Senator,,D,Kelli Prather,2
Holmes,PRECINCT BERLIN NORTH,AAA,Northeast,Cleveland,849,342,U.S. Senator,,D,P.G. Sittenfeld,5
Holmes,PRECINCT BERLIN NORTH,AAA,Northeast,Cleveland,849,342,U.S. Senator,,D,Ted Strickland,9
Holmes,PRECINCT BERLIN NORTH,AAA,Northeast,Cleveland,849,342,Representative to Congress,07,D,Roy Rich,10
Holmes,PRECINCT BERLIN NORTH,AAA,Northeast,Cleveland,849,342,State Senator,22,D,Christopher King,0
Holmes,PRECINCT BERLIN NORTH,AAA,Northeast,Cleveland,849,342,State Representative,98,D,Jeremiah M. Johnson,10
Holmes,PRECINCT BERLIN SOUTH,AAB,Northeast,Cleveland,731,270,President (at-large),,D,Hillary Clinton,15
Holmes,PRECINCT BERLIN SOUTH,AAB,Northeast,Cleveland,731,270,President (at-large),,D,"Roque ""Rocky"" De La Fuente",1
Holmes,PRECINCT BERLIN SOUTH,AAB,Northeast,Cleveland,731,270,President (at-large),,D,Bernie Sanders,8
Holmes,PRECINCT BERLIN SOUTH,AAB,Northeast,Cleveland,731,270,U.S. Senator,,D,Kelli Prather,3
Holmes,PRECINCT BERLIN SOUTH,AAB,Northeast,Cleveland,731,270,U.S. Senator,,D,P.G. Sittenfeld,3
Holmes,PRECINCT BERLIN SOUTH,AAB,Northeast,Cleveland,731,270,U.S. Senator,,D,Ted Strickland,17
Holmes,PRECINCT BERLIN SOUTH,AAB,Northeast,Cleveland,731,270,Representative to Congress,07,D,Roy Rich,12
Holmes,PRECINCT BERLIN SOUTH,AAB,Northeast,Cleveland,731,270,State Senator,22,D,Christopher King,0
Holmes,PRECINCT BERLIN SOUTH,AAB,Northeast,Cleveland,731,270,State Representative,98,D,Jeremiah M. Johnson,10
Holmes,PRECINCT CLARK TOWNSHIP,AAC,Northeast,Cleveland,"1,052",153,President (at-large),,D,Hillary Clinton,4
Holmes,PRECINCT CLARK TOWNSHIP,AAC,Northeast,Cleveland,"1,052",153,President (at-large),,D,"Roque ""Rocky"" De La Fuente",1
Holmes,PRECINCT CLARK TOWNSHIP,AAC,Northeast,Cleveland,"1,052",153,President (at-large),,D,Bernie Sanders,3
Holmes,PRECINCT CLARK TOWNSHIP,AAC,Northeast,Cleveland,"1,052",153,U.S. Senator,,D,Kelli Prather,2
Holmes,PRECINCT CLARK TOWNSHIP,AAC,Northeast,Cleveland,"1,052",153,U.S. Senator,,D,P.G. Sittenfeld,1
Holmes,PRECINCT CLARK TOWNSHIP,AAC,Northeast,Cleveland,"1,052",153,U.S. Senator,,D,Ted Strickland,5
Holmes,PRECINCT CLARK TOWNSHIP,AAC,Northeast,Cleveland,"1,052",153,Representative to Congress,07,D,Roy Rich,6
Holmes,PRECINCT CLARK TOWNSHIP,AAC,Northeast,Cleveland,"1,052",153,State Senator,22,D,Christopher King,0
