County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Henry,Northwest,Toledo,"18,934","9,098",President (at-large),,R,Jeb Bush,37
Henry,Northwest,Toledo,"18,934","9,098",President (at-large),,R,Ben Carson,84
Henry,Northwest,Toledo,"18,934","9,098",President (at-large),,R,Chris Christie,11
Henry,Northwest,Toledo,"18,934","9,098",President (at-large),,R,Ted Cruz,957
Henry,Northwest,Toledo,"18,934","9,098",President (at-large),,R,Carly Fiorina,5
Henry,Northwest,Toledo,"18,934","9,098",President (at-large),,R,Mike Huckabee,20
Henry,Northwest,Toledo,"18,934","9,098",President (at-large),,R,John R. Kasich,"3,549"
Henry,Northwest,Toledo,"18,934","9,098",President (at-large),,R,Marco Rubio,157
Henry,Northwest,Toledo,"18,934","9,098",President (at-large),,R,Rick Santorum,5
Henry,Northwest,Toledo,"18,934","9,098",President (at-large),,R,Donald J. Trump,"2,013"
Henry,Northwest,Toledo,"18,934","9,098",President (district),05,R,Jeb Bush,68
Henry,Northwest,Toledo,"18,934","9,098",President (district),05,R,Ben Carson,130
Henry,Northwest,Toledo,"18,934","9,098",President (district),05,R,Chris Christie,30
Henry,Northwest,Toledo,"18,934","9,098",President (district),05,R,Ted Cruz,930
Henry,Northwest,Toledo,"18,934","9,098",President (district),05,R,Carly Fiorina,21
Henry,Northwest,Toledo,"18,934","9,098",President (district),05,R,John R. Kasich,"3,261"
Henry,Northwest,Toledo,"18,934","9,098",President (district),05,R,Marco Rubio,185
Henry,Northwest,Toledo,"18,934","9,098",President (district),05,R,Rick Santorum,7
Henry,Northwest,Toledo,"18,934","9,098",President (district),05,R,Donald J. Trump,"1,831"
Henry,Northwest,Toledo,"18,934","9,098",U.S. Senator,,R,Don Elijah Eckhart,671
Henry,Northwest,Toledo,"18,934","9,098",U.S. Senator,,R,Rob Portman,"4,066"
Henry,Northwest,Toledo,"18,934","9,098",Representative to Congress,05,R,Bob Latta,"5,871"
Henry,Northwest,Toledo,"18,934","9,098",State Representative,81,R,Robert McColley,"5,300"
