County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Vinton,Southeast,Charleston,"8,177","3,386",President (at-large),,D,Hillary Clinton,521
Vinton,Southeast,Charleston,"8,177","3,386",President (at-large),,D,"Roque ""Rocky"" De La Fuente",30
Vinton,Southeast,Charleston,"8,177","3,386",President (at-large),,D,Bernie Sanders,512
Vinton,Southeast,Charleston,"8,177","3,386",U.S. Senator,,D,Kelli Prather,85
Vinton,Southeast,Charleston,"8,177","3,386",U.S. Senator,,D,P.G. Sittenfeld,62
Vinton,Southeast,Charleston,"8,177","3,386",U.S. Senator,,D,Ted Strickland,932
Vinton,Southeast,Charleston,"8,177","3,386",Representative to Congress,15,D,Scott Wharton,771
Vinton,Southeast,Charleston,"8,177","3,386",State Senator,30,D,Lou Gentile,321
Vinton,Southeast,Charleston,"8,177","3,386",State Representative,94,D,Sarah H. Grace,270
Vinton,Southeast,Charleston,"8,177","3,386",State Representative,94,D,Eddie Smith,142
