County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Washington,Southeast,Parkersburg/Marietta,"40,870","18,497",President (at-large),,D,Hillary Clinton,"2,585"
Washington,Southeast,Parkersburg/Marietta,"40,870","18,497",President (at-large),,D,"Roque ""Rocky"" De La Fuente",101
Washington,Southeast,Parkersburg/Marietta,"40,870","18,497",President (at-large),,D,Bernie Sanders,"2,477"
Washington,Southeast,Parkersburg/Marietta,"40,870","18,497",U.S. Senator,,D,Kelli Prather,505
Washington,Southeast,Parkersburg/Marietta,"40,870","18,497",U.S. Senator,,D,P.G. Sittenfeld,190
Washington,Southeast,Parkersburg/Marietta,"40,870","18,497",U.S. Senator,,D,Ted Strickland,"4,338"
Washington,Southeast,Parkersburg/Marietta,"40,870","18,497",Representative to Congress,06,D,Michael L. Lorentz,"2,897"
Washington,Southeast,Parkersburg/Marietta,"40,870","18,497",State Senator,30,D,Lou Gentile,"3,839"
Washington,Southeast,Parkersburg/Marietta,"40,870","18,497",State Representative,94,D,Sarah H. Grace,"1,448"
Washington,Southeast,Parkersburg/Marietta,"40,870","18,497",State Representative,94,D,Eddie Smith,734
Washington,Southeast,Parkersburg/Marietta,"40,870","18,497",State Representative,95,D,Ginny Favede,"1,770"
