County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Mahoning,Northeast,Youngstown,"160,995","72,240",President (at-large),,R,Jeb Bush,74
Mahoning,Northeast,Youngstown,"160,995","72,240",President (at-large),,R,Ben Carson,277
Mahoning,Northeast,Youngstown,"160,995","72,240",President (at-large),,R,Chris Christie,61
Mahoning,Northeast,Youngstown,"160,995","72,240",President (at-large),,R,Ted Cruz,"2,754"
Mahoning,Northeast,Youngstown,"160,995","72,240",President (at-large),,R,Carly Fiorina,37
Mahoning,Northeast,Youngstown,"160,995","72,240",President (at-large),,R,Mike Huckabee,75
Mahoning,Northeast,Youngstown,"160,995","72,240",President (at-large),,R,John R. Kasich,"12,813"
Mahoning,Northeast,Youngstown,"160,995","72,240",President (at-large),,R,Marco Rubio,818
Mahoning,Northeast,Youngstown,"160,995","72,240",President (at-large),,R,Rick Santorum,24
Mahoning,Northeast,Youngstown,"160,995","72,240",President (at-large),,R,Donald J. Trump,"17,394"
Mahoning,Northeast,Youngstown,"160,995","72,240",President (district),06,R,Jeb Bush,32
Mahoning,Northeast,Youngstown,"160,995","72,240",President (district),06,R,Ben Carson,144
Mahoning,Northeast,Youngstown,"160,995","72,240",President (district),06,R,Chris Christie,33
Mahoning,Northeast,Youngstown,"160,995","72,240",President (district),06,R,Ted Cruz,"1,049"
Mahoning,Northeast,Youngstown,"160,995","72,240",President (district),06,R,Carly Fiorina,25
Mahoning,Northeast,Youngstown,"160,995","72,240",President (district),06,R,Mike Huckabee,50
Mahoning,Northeast,Youngstown,"160,995","72,240",President (district),06,R,John R. Kasich,"4,722"
Mahoning,Northeast,Youngstown,"160,995","72,240",President (district),06,R,Marco Rubio,296
Mahoning,Northeast,Youngstown,"160,995","72,240",President (district),06,R,Rick Santorum,7
Mahoning,Northeast,Youngstown,"160,995","72,240",President (district),06,R,Donald J. Trump,"5,778"
Mahoning,Northeast,Youngstown,"160,995","72,240",President (district),13,R,Jeb Bush,69
Mahoning,Northeast,Youngstown,"160,995","72,240",President (district),13,R,Ben Carson,289
Mahoning,Northeast,Youngstown,"160,995","72,240",President (district),13,R,Chris Christie,106
Mahoning,Northeast,Youngstown,"160,995","72,240",President (district),13,R,Ted Cruz,"1,764"
Mahoning,Northeast,Youngstown,"160,995","72,240",President (district),13,R,Carly Fiorina,52
Mahoning,Northeast,Youngstown,"160,995","72,240",President (district),13,R,John R. Kasich,"8,019"
Mahoning,Northeast,Youngstown,"160,995","72,240",President (district),13,R,Marco Rubio,646
Mahoning,Northeast,Youngstown,"160,995","72,240",President (district),13,R,Rick Santorum,19
Mahoning,Northeast,Youngstown,"160,995","72,240",President (district),13,R,Donald J. Trump,"11,179"
Mahoning,Northeast,Youngstown,"160,995","72,240",U.S. Senator,,R,Don Elijah Eckhart,"5,431"
Mahoning,Northeast,Youngstown,"160,995","72,240",U.S. Senator,,R,Rob Portman,"22,343"
Mahoning,Northeast,Youngstown,"160,995","72,240",Representative to Congress,06,R,Bill Johnson,"8,819"
Mahoning,Northeast,Youngstown,"160,995","72,240",Representative to Congress,13,R,Richard A. Morckel,"12,388"
Mahoning,Northeast,Youngstown,"160,995","72,240",State Representative,58,R,Corrine Sanderson,"5,131"
Mahoning,Northeast,Youngstown,"160,995","72,240",State Representative,59,R,Don Manning,"8,606"
Mahoning,Northeast,Youngstown,"160,995","72,240",State Representative,59,R,Jim Murphy,"7,894"
