County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Highland,Southwest,Cincinnati,"26,891","10,271",President (at-large),,R,Jeb Bush,35
Highland,Southwest,Cincinnati,"26,891","10,271",President (at-large),,R,Ben Carson,79
Highland,Southwest,Cincinnati,"26,891","10,271",President (at-large),,R,Chris Christie,8
Highland,Southwest,Cincinnati,"26,891","10,271",President (at-large),,R,Ted Cruz,"1,115"
Highland,Southwest,Cincinnati,"26,891","10,271",President (at-large),,R,Carly Fiorina,5
Highland,Southwest,Cincinnati,"26,891","10,271",President (at-large),,R,Mike Huckabee,26
Highland,Southwest,Cincinnati,"26,891","10,271",President (at-large),,R,John R. Kasich,"2,645"
Highland,Southwest,Cincinnati,"26,891","10,271",President (at-large),,R,Marco Rubio,178
Highland,Southwest,Cincinnati,"26,891","10,271",President (at-large),,R,Rick Santorum,5
Highland,Southwest,Cincinnati,"26,891","10,271",President (at-large),,R,Donald J. Trump,"3,899"
Highland,Southwest,Cincinnati,"26,891","10,271",President (district),02,R,Jeb Bush,53
Highland,Southwest,Cincinnati,"26,891","10,271",President (district),02,R,Ben Carson,199
Highland,Southwest,Cincinnati,"26,891","10,271",President (district),02,R,Chris Christie,36
Highland,Southwest,Cincinnati,"26,891","10,271",President (district),02,R,Ted Cruz,"1,128"
Highland,Southwest,Cincinnati,"26,891","10,271",President (district),02,R,Carly Fiorina,19
Highland,Southwest,Cincinnati,"26,891","10,271",President (district),02,R,John R. Kasich,"2,447"
Highland,Southwest,Cincinnati,"26,891","10,271",President (district),02,R,Marco Rubio,212
Highland,Southwest,Cincinnati,"26,891","10,271",President (district),02,R,Rick Santorum,14
Highland,Southwest,Cincinnati,"26,891","10,271",President (district),02,R,Donald J. Trump,"3,462"
Highland,Southwest,Cincinnati,"26,891","10,271",U.S. Senator,,R,Don Elijah Eckhart,"1,156"
Highland,Southwest,Cincinnati,"26,891","10,271",U.S. Senator,,R,Rob Portman,"5,887"
Highland,Southwest,Cincinnati,"26,891","10,271",Representative to Congress,02,R,Jim Lewis,"1,188"
Highland,Southwest,Cincinnati,"26,891","10,271",Representative to Congress,02,R,Brad Wenstrup,"5,901"
Highland,Southwest,Cincinnati,"26,891","10,271",State Representative,91,R,Cliff Rosenberger,"6,015"
