County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Allen,West,Lima,"66,846","27,924",President (at-large),,R,Jeb Bush,64
Allen,West,Lima,"66,846","27,924",President (at-large),,R,Ben Carson,218
Allen,West,Lima,"66,846","27,924",President (at-large),,R,Chris Christie,33
Allen,West,Lima,"66,846","27,924",President (at-large),,R,Ted Cruz,"3,780"
Allen,West,Lima,"66,846","27,924",President (at-large),,R,Carly Fiorina,22
Allen,West,Lima,"66,846","27,924",President (at-large),,R,Mike Huckabee,52
Allen,West,Lima,"66,846","27,924",President (at-large),,R,John R. Kasich,"8,874"
Allen,West,Lima,"66,846","27,924",President (at-large),,R,Marco Rubio,447
Allen,West,Lima,"66,846","27,924",President (at-large),,R,Rick Santorum,14
Allen,West,Lima,"66,846","27,924",President (at-large),,R,Donald J. Trump,"7,333"
Allen,West,Lima,"66,846","27,924",President (district),04,R,Jeb Bush,97
Allen,West,Lima,"66,846","27,924",President (district),04,R,Ben Carson,296
Allen,West,Lima,"66,846","27,924",President (district),04,R,Chris Christie,47
Allen,West,Lima,"66,846","27,924",President (district),04,R,Ted Cruz,"3,805"
Allen,West,Lima,"66,846","27,924",President (district),04,R,Carly Fiorina,33
Allen,West,Lima,"66,846","27,924",President (district),04,R,Mike Huckabee,66
Allen,West,Lima,"66,846","27,924",President (district),04,R,John R. Kasich,"8,761"
Allen,West,Lima,"66,846","27,924",President (district),04,R,Marco Rubio,508
Allen,West,Lima,"66,846","27,924",President (district),04,R,Rick Santorum,19
Allen,West,Lima,"66,846","27,924",President (district),04,R,Donald J. Trump,"7,195"
Allen,West,Lima,"66,846","27,924",U.S. Senator,,R,Don Elijah Eckhart,"3,113"
Allen,West,Lima,"66,846","27,924",U.S. Senator,,R,Rob Portman,"15,666"
Allen,West,Lima,"66,846","27,924",Representative to Congress,04,R,Jim Jordan,"18,347"
Allen,West,Lima,"66,846","27,924",State Senator,12,R,John Adams,"3,657"
Allen,West,Lima,"66,846","27,924",State Senator,12,R,Matt Huffman,"16,331"
Allen,West,Lima,"66,846","27,924",State Representative,04,R,Bob Cupp,"17,398"
