County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Clermont,Southwest,Cincinnati,"138,119","56,372",President (at-large),,D,Hillary Clinton,"5,778"
Clermont,Southwest,Cincinnati,"138,119","56,372",President (at-large),,D,"Roque ""Rocky"" De La Fuente",72
Clermont,Southwest,Cincinnati,"138,119","56,372",President (at-large),,D,Bernie Sanders,"5,981"
Clermont,Southwest,Cincinnati,"138,119","56,372",U.S. Senator,,D,Kelli Prather,"1,750"
Clermont,Southwest,Cincinnati,"138,119","56,372",U.S. Senator,,D,P.G. Sittenfeld,"2,757"
Clermont,Southwest,Cincinnati,"138,119","56,372",U.S. Senator,,D,Ted Strickland,"6,310"
Clermont,Southwest,Cincinnati,"138,119","56,372",Representative to Congress,02,D,Russ Hurley,"2,662"
Clermont,Southwest,Cincinnati,"138,119","56,372",Representative to Congress,02,D,Ronny Richards,"2,242"
Clermont,Southwest,Cincinnati,"138,119","56,372",Representative to Congress,02,D,William R. Smith,"3,276"
Clermont,Southwest,Cincinnati,"138,119","56,372",State Senator,14,D,Charlie Carlier,"7,440"
Clermont,Southwest,Cincinnati,"138,119","56,372",State Representative,65,D,Amy Brewer (WI)*,129
Clermont,Southwest,Cincinnati,"138,119","56,372",State Representative,66,D,Ken P. McNeely Jr.,"2,518"
