County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Knox,PRECINCT MOUNT VERNON 1-A,AAA,Central,Columbus,775,375,President (at-large),,R,Jeb Bush,1
Knox,PRECINCT MOUNT VERNON 1-A,AAA,Central,Columbus,775,375,President (at-large),,R,Ben Carson,3
Knox,PRECINCT MOUNT VERNON 1-A,AAA,Central,Columbus,775,375,President (at-large),,R,Chris Christie,0
Knox,PRECINCT MOUNT VERNON 1-A,AAA,Central,Columbus,775,375,President (at-large),,R,Ted Cruz,52
Knox,PRECINCT MOUNT VERNON 1-A,AAA,Central,Columbus,775,375,President (at-large),,R,Carly Fiorina,1
Knox,PRECINCT MOUNT VERNON 1-A,AAA,Central,Columbus,775,375,President (at-large),,R,Mike Huckabee,2
Knox,PRECINCT MOUNT VERNON 1-A,AAA,Central,Columbus,775,375,President (at-large),,R,John R. Kasich,122
Knox,PRECINCT MOUNT VERNON 1-A,AAA,Central,Columbus,775,375,President (at-large),,R,Marco Rubio,9
Knox,PRECINCT MOUNT VERNON 1-A,AAA,Central,Columbus,775,375,President (at-large),,R,Rick Santorum,0
Knox,PRECINCT MOUNT VERNON 1-A,AAA,Central,Columbus,775,375,President (at-large),,R,Donald J. Trump,56
Knox,PRECINCT MOUNT VERNON 1-A,AAA,Central,Columbus,775,375,President (district),07,R,Jeb Bush,2
Knox,PRECINCT MOUNT VERNON 1-A,AAA,Central,Columbus,775,375,President (district),07,R,Ben Carson,2
Knox,PRECINCT MOUNT VERNON 1-A,AAA,Central,Columbus,775,375,President (district),07,R,Chris Christie,1
Knox,PRECINCT MOUNT VERNON 1-A,AAA,Central,Columbus,775,375,President (district),07,R,Ted Cruz,50
Knox,PRECINCT MOUNT VERNON 1-A,AAA,Central,Columbus,775,375,President (district),07,R,Carly Fiorina,0
Knox,PRECINCT MOUNT VERNON 1-A,AAA,Central,Columbus,775,375,President (district),07,R,John R. Kasich,122
Knox,PRECINCT MOUNT VERNON 1-A,AAA,Central,Columbus,775,375,President (district),07,R,Marco Rubio,13
Knox,PRECINCT MOUNT VERNON 1-A,AAA,Central,Columbus,775,375,President (district),07,R,Rick Santorum,0
Knox,PRECINCT MOUNT VERNON 1-A,AAA,Central,Columbus,775,375,President (district),07,R,Donald J. Trump,56
Knox,PRECINCT MOUNT VERNON 1-A,AAA,Central,Columbus,775,375,U.S. Senator,,R,Don Elijah Eckhart,39
Knox,PRECINCT MOUNT VERNON 1-A,AAA,Central,Columbus,775,375,U.S. Senator,,R,Rob Portman,180
