County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Allen,DELPHOS 1A,AAA,West,Lima,758,324,President (at-large),,R,Jeb Bush,0
Allen,DELPHOS 1A,AAA,West,Lima,758,324,President (at-large),,R,Ben Carson,1
Allen,DELPHOS 1A,AAA,West,Lima,758,324,President (at-large),,R,Chris Christie,1
Allen,DELPHOS 1A,AAA,West,Lima,758,324,President (at-large),,R,Ted Cruz,45
Allen,DELPHOS 1A,AAA,West,Lima,758,324,President (at-large),,R,Carly Fiorina,0
Allen,DELPHOS 1A,AAA,West,Lima,758,324,President (at-large),,R,Mike Huckabee,0
Allen,DELPHOS 1A,AAA,West,Lima,758,324,President (at-large),,R,John R. Kasich,111
Allen,DELPHOS 1A,AAA,West,Lima,758,324,President (at-large),,R,Marco Rubio,3
Allen,DELPHOS 1A,AAA,West,Lima,758,324,President (at-large),,R,Rick Santorum,0
Allen,DELPHOS 1A,AAA,West,Lima,758,324,President (at-large),,R,Donald J. Trump,93
Allen,DELPHOS 1A,AAA,West,Lima,758,324,President (district),04,R,Jeb Bush,2
Allen,DELPHOS 1A,AAA,West,Lima,758,324,President (district),04,R,Ben Carson,3
Allen,DELPHOS 1A,AAA,West,Lima,758,324,President (district),04,R,Chris Christie,0
Allen,DELPHOS 1A,AAA,West,Lima,758,324,President (district),04,R,Ted Cruz,44
Allen,DELPHOS 1A,AAA,West,Lima,758,324,President (district),04,R,Carly Fiorina,0
Allen,DELPHOS 1A,AAA,West,Lima,758,324,President (district),04,R,Mike Huckabee,0
Allen,DELPHOS 1A,AAA,West,Lima,758,324,President (district),04,R,John R. Kasich,111
Allen,DELPHOS 1A,AAA,West,Lima,758,324,President (district),04,R,Marco Rubio,3
Allen,DELPHOS 1A,AAA,West,Lima,758,324,President (district),04,R,Rick Santorum,0
Allen,DELPHOS 1A,AAA,West,Lima,758,324,President (district),04,R,Donald J. Trump,91
Allen,DELPHOS 1A,AAA,West,Lima,758,324,U.S. Senator,,R,Don Elijah Eckhart,43
Allen,DELPHOS 1A,AAA,West,Lima,758,324,U.S. Senator,,R,Rob Portman,194
Allen,DELPHOS 1A,AAA,West,Lima,758,324,Representative to Congress,04,R,Jim Jordan,224
Allen,DELPHOS 1A,AAA,West,Lima,758,324,State Senator,12,R,John Adams,54
Allen,DELPHOS 1A,AAA,West,Lima,758,324,State Senator,12,R,Matt Huffman,189
Allen,DELPHOS 1A,AAA,West,Lima,758,324,State Representative,04,R,Bob Cupp,212
Allen,DELPHOS 1B,AAC,West,Lima,593,285,President (at-large),,R,Jeb Bush,0
Allen,DELPHOS 1B,AAC,West,Lima,593,285,President (at-large),,R,Ben Carson,3
Allen,DELPHOS 1B,AAC,West,Lima,593,285,President (at-large),,R,Chris Christie,0
Allen,DELPHOS 1B,AAC,West,Lima,593,285,President (at-large),,R,Ted Cruz,32
Allen,DELPHOS 1B,AAC,West,Lima,593,285,President (at-large),,R,Carly Fiorina,0
Allen,DELPHOS 1B,AAC,West,Lima,593,285,President (at-large),,R,Mike Huckabee,0
Allen,DELPHOS 1B,AAC,West,Lima,593,285,President (at-large),,R,John R. Kasich,121
Allen,DELPHOS 1B,AAC,West,Lima,593,285,President (at-large),,R,Marco Rubio,8
Allen,DELPHOS 1B,AAC,West,Lima,593,285,President (at-large),,R,Rick Santorum,0
Allen,DELPHOS 1B,AAC,West,Lima,593,285,President (at-large),,R,Donald J. Trump,61
Allen,DELPHOS 1B,AAC,West,Lima,593,285,President (district),04,R,Jeb Bush,1
Allen,DELPHOS 1B,AAC,West,Lima,593,285,President (district),04,R,Ben Carson,3
Allen,DELPHOS 1B,AAC,West,Lima,593,285,President (district),04,R,Chris Christie,0
Allen,DELPHOS 1B,AAC,West,Lima,593,285,President (district),04,R,Ted Cruz,32
Allen,DELPHOS 1B,AAC,West,Lima,593,285,President (district),04,R,Carly Fiorina,0
Allen,DELPHOS 1B,AAC,West,Lima,593,285,President (district),04,R,Mike Huckabee,0
Allen,DELPHOS 1B,AAC,West,Lima,593,285,President (district),04,R,John R. Kasich,122
