County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Wyandot,Northwest,Toledo,"15,400","6,060",President (at-large),,R,Jeb Bush,20
Wyandot,Northwest,Toledo,"15,400","6,060",President (at-large),,R,Ben Carson,37
Wyandot,Northwest,Toledo,"15,400","6,060",President (at-large),,R,Chris Christie,4
Wyandot,Northwest,Toledo,"15,400","6,060",President (at-large),,R,Ted Cruz,785
Wyandot,Northwest,Toledo,"15,400","6,060",President (at-large),,R,Carly Fiorina,6
Wyandot,Northwest,Toledo,"15,400","6,060",President (at-large),,R,Mike Huckabee,15
Wyandot,Northwest,Toledo,"15,400","6,060",President (at-large),,R,John R. Kasich,"1,916"
Wyandot,Northwest,Toledo,"15,400","6,060",President (at-large),,R,Marco Rubio,109
Wyandot,Northwest,Toledo,"15,400","6,060",President (at-large),,R,Rick Santorum,2
Wyandot,Northwest,Toledo,"15,400","6,060",President (at-large),,R,Donald J. Trump,"1,742"
Wyandot,Northwest,Toledo,"15,400","6,060",President (district),05,R,Jeb Bush,36
Wyandot,Northwest,Toledo,"15,400","6,060",President (district),05,R,Ben Carson,64
Wyandot,Northwest,Toledo,"15,400","6,060",President (district),05,R,Chris Christie,20
Wyandot,Northwest,Toledo,"15,400","6,060",President (district),05,R,Ted Cruz,793
Wyandot,Northwest,Toledo,"15,400","6,060",President (district),05,R,Carly Fiorina,11
Wyandot,Northwest,Toledo,"15,400","6,060",President (district),05,R,John R. Kasich,"1,799"
Wyandot,Northwest,Toledo,"15,400","6,060",President (district),05,R,Marco Rubio,125
Wyandot,Northwest,Toledo,"15,400","6,060",President (district),05,R,Rick Santorum,12
Wyandot,Northwest,Toledo,"15,400","6,060",President (district),05,R,Donald J. Trump,"1,590"
Wyandot,Northwest,Toledo,"15,400","6,060",U.S. Senator,,R,Don Elijah Eckhart,638
Wyandot,Northwest,Toledo,"15,400","6,060",U.S. Senator,,R,Rob Portman,"3,046"
Wyandot,Northwest,Toledo,"15,400","6,060",Representative to Congress,05,R,Bob Latta,"3,488"
Wyandot,Northwest,Toledo,"15,400","6,060",State Senator,26,R,Dave Burke,"3,219"
Wyandot,Northwest,Toledo,"15,400","6,060",State Representative,87,R,Wes Goodman,"1,651"
Wyandot,Northwest,Toledo,"15,400","6,060",State Representative,87,R,Steve E. Reinhard,"1,674"
Wyandot,Northwest,Toledo,"15,400","6,060",State Representative,87,R,Tom Whiston,709
