County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Portage,Northeast,Cleveland,"100,950","44,604",President (at-large),,D,Hillary Clinton,"8,831"
Portage,Northeast,Cleveland,"100,950","44,604",President (at-large),,D,"Roque ""Rocky"" De La Fuente",159
Portage,Northeast,Cleveland,"100,950","44,604",President (at-large),,D,Bernie Sanders,"9,236"
Portage,Northeast,Cleveland,"100,950","44,604",U.S. Senator,,D,Kelli Prather,"2,411"
Portage,Northeast,Cleveland,"100,950","44,604",U.S. Senator,,D,P.G. Sittenfeld,"4,291"
Portage,Northeast,Cleveland,"100,950","44,604",U.S. Senator,,D,Ted Strickland,"10,274"
Portage,Northeast,Cleveland,"100,950","44,604",Representative to Congress,13,D,John Stephen Luchansky,"1,347"
Portage,Northeast,Cleveland,"100,950","44,604",Representative to Congress,13,D,Tim Ryan,"8,727"
Portage,Northeast,Cleveland,"100,950","44,604",Representative to Congress,14,D,Alfred Mackey,766
Portage,Northeast,Cleveland,"100,950","44,604",Representative to Congress,14,D,Michael Wager,"1,639"
Portage,Northeast,Cleveland,"100,950","44,604",Representative to Congress,16,D,Keith Mundy,"2,530"
Portage,Northeast,Cleveland,"100,950","44,604",State Senator,18,D,Wiley Runnestrand,"11,508"
Portage,Northeast,Cleveland,"100,950","44,604",State Representative,75,D,Kathleen Clyde,"10,900"
Portage,Northeast,Cleveland,"100,950","44,604",State Representative,76,D,Terri McIntee,"2,661"
