County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Ross,Central,Columbus,"42,363","19,337",President (at-large),,R,Jeb Bush,45
Ross,Central,Columbus,"42,363","19,337",President (at-large),,R,Ben Carson,115
Ross,Central,Columbus,"42,363","19,337",President (at-large),,R,Chris Christie,18
Ross,Central,Columbus,"42,363","19,337",President (at-large),,R,Ted Cruz,"1,962"
Ross,Central,Columbus,"42,363","19,337",President (at-large),,R,Carly Fiorina,14
Ross,Central,Columbus,"42,363","19,337",President (at-large),,R,Mike Huckabee,36
Ross,Central,Columbus,"42,363","19,337",President (at-large),,R,John R. Kasich,"4,997"
Ross,Central,Columbus,"42,363","19,337",President (at-large),,R,Marco Rubio,334
Ross,Central,Columbus,"42,363","19,337",President (at-large),,R,Rick Santorum,7
Ross,Central,Columbus,"42,363","19,337",President (at-large),,R,Donald J. Trump,"4,840"
Ross,Central,Columbus,"42,363","19,337",President (district),02,R,Jeb Bush,44
Ross,Central,Columbus,"42,363","19,337",President (district),02,R,Ben Carson,110
Ross,Central,Columbus,"42,363","19,337",President (district),02,R,Chris Christie,25
Ross,Central,Columbus,"42,363","19,337",President (district),02,R,Ted Cruz,906
Ross,Central,Columbus,"42,363","19,337",President (district),02,R,Carly Fiorina,23
Ross,Central,Columbus,"42,363","19,337",President (district),02,R,John R. Kasich,"2,583"
Ross,Central,Columbus,"42,363","19,337",President (district),02,R,Marco Rubio,231
Ross,Central,Columbus,"42,363","19,337",President (district),02,R,Rick Santorum,12
Ross,Central,Columbus,"42,363","19,337",President (district),02,R,Donald J. Trump,"2,255"
Ross,Central,Columbus,"42,363","19,337",President (district),15,R,Jeb Bush,18
Ross,Central,Columbus,"42,363","19,337",President (district),15,R,Ben Carson,102
Ross,Central,Columbus,"42,363","19,337",President (district),15,R,Chris Christie,18
Ross,Central,Columbus,"42,363","19,337",President (district),15,R,Ted Cruz,968
Ross,Central,Columbus,"42,363","19,337",President (district),15,R,Carly Fiorina,19
Ross,Central,Columbus,"42,363","19,337",President (district),15,R,Mike Huckabee,41
Ross,Central,Columbus,"42,363","19,337",President (district),15,R,John R. Kasich,"2,143"
Ross,Central,Columbus,"42,363","19,337",President (district),15,R,Marco Rubio,167
Ross,Central,Columbus,"42,363","19,337",President (district),15,R,Rick Santorum,10
Ross,Central,Columbus,"42,363","19,337",President (district),15,R,Donald J. Trump,"2,205"
Ross,Central,Columbus,"42,363","19,337",U.S. Senator,,R,Don Elijah Eckhart,"1,712"
Ross,Central,Columbus,"42,363","19,337",U.S. Senator,,R,Rob Portman,"8,190"
Ross,Central,Columbus,"42,363","19,337",Representative to Congress,02,R,Jim Lewis,"1,109"
Ross,Central,Columbus,"42,363","19,337",Representative to Congress,02,R,Brad Wenstrup,"3,701"
Ross,Central,Columbus,"42,363","19,337",Representative to Congress,15,R,Steve Stivers,"4,140"
Ross,Central,Columbus,"42,363","19,337",State Representative,91,R,Cliff Rosenberger,649
Ross,Central,Columbus,"42,363","19,337",State Representative,92,R,Gary K. Scherer,"7,308"
