County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Guernsey,Southeast,Columbus,"23,625","10,052",President (at-large),,R,Jeb Bush,23
Guernsey,Southeast,Columbus,"23,625","10,052",President (at-large),,R,Ben Carson,53
Guernsey,Southeast,Columbus,"23,625","10,052",President (at-large),,R,Chris Christie,7
Guernsey,Southeast,Columbus,"23,625","10,052",President (at-large),,R,Ted Cruz,968
Guernsey,Southeast,Columbus,"23,625","10,052",President (at-large),,R,Carly Fiorina,7
Guernsey,Southeast,Columbus,"23,625","10,052",President (at-large),,R,Mike Huckabee,23
Guernsey,Southeast,Columbus,"23,625","10,052",President (at-large),,R,John R. Kasich,"2,705"
Guernsey,Southeast,Columbus,"23,625","10,052",President (at-large),,R,Marco Rubio,170
Guernsey,Southeast,Columbus,"23,625","10,052",President (at-large),,R,Rick Santorum,4
Guernsey,Southeast,Columbus,"23,625","10,052",President (at-large),,R,Donald J. Trump,"3,088"
Guernsey,Southeast,Columbus,"23,625","10,052",President (district),06,R,Jeb Bush,39
Guernsey,Southeast,Columbus,"23,625","10,052",President (district),06,R,Ben Carson,107
Guernsey,Southeast,Columbus,"23,625","10,052",President (district),06,R,Chris Christie,14
Guernsey,Southeast,Columbus,"23,625","10,052",President (district),06,R,Ted Cruz,976
Guernsey,Southeast,Columbus,"23,625","10,052",President (district),06,R,Carly Fiorina,13
Guernsey,Southeast,Columbus,"23,625","10,052",President (district),06,R,Mike Huckabee,51
Guernsey,Southeast,Columbus,"23,625","10,052",President (district),06,R,John R. Kasich,"2,596"
Guernsey,Southeast,Columbus,"23,625","10,052",President (district),06,R,Marco Rubio,211
Guernsey,Southeast,Columbus,"23,625","10,052",President (district),06,R,Rick Santorum,8
Guernsey,Southeast,Columbus,"23,625","10,052",President (district),06,R,Donald J. Trump,"2,937"
Guernsey,Southeast,Columbus,"23,625","10,052",U.S. Senator,,R,Don Elijah Eckhart,"1,115"
Guernsey,Southeast,Columbus,"23,625","10,052",U.S. Senator,,R,Rob Portman,"5,052"
Guernsey,Southeast,Columbus,"23,625","10,052",Representative to Congress,06,R,Bill Johnson,"5,466"
Guernsey,Southeast,Columbus,"23,625","10,052",State Senator,20,R,Troy Balderson,"5,070"
Guernsey,Southeast,Columbus,"23,625","10,052",State Representative,97,R,Brian D. Hill,"4,968"
