County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Hocking,Central,Columbus,"17,947","7,354",President (at-large),,R,Jeb Bush,13
Hocking,Central,Columbus,"17,947","7,354",President (at-large),,R,Ben Carson,38
Hocking,Central,Columbus,"17,947","7,354",President (at-large),,R,Chris Christie,6
Hocking,Central,Columbus,"17,947","7,354",President (at-large),,R,Ted Cruz,903
Hocking,Central,Columbus,"17,947","7,354",President (at-large),,R,Carly Fiorina,2
Hocking,Central,Columbus,"17,947","7,354",President (at-large),,R,Mike Huckabee,13
Hocking,Central,Columbus,"17,947","7,354",President (at-large),,R,John R. Kasich,"1,803"
Hocking,Central,Columbus,"17,947","7,354",President (at-large),,R,Marco Rubio,92
Hocking,Central,Columbus,"17,947","7,354",President (at-large),,R,Rick Santorum,2
Hocking,Central,Columbus,"17,947","7,354",President (at-large),,R,Donald J. Trump,"2,032"
Hocking,Central,Columbus,"17,947","7,354",President (district),15,R,Jeb Bush,24
Hocking,Central,Columbus,"17,947","7,354",President (district),15,R,Ben Carson,42
Hocking,Central,Columbus,"17,947","7,354",President (district),15,R,Chris Christie,14
Hocking,Central,Columbus,"17,947","7,354",President (district),15,R,Ted Cruz,908
Hocking,Central,Columbus,"17,947","7,354",President (district),15,R,Carly Fiorina,3
Hocking,Central,Columbus,"17,947","7,354",President (district),15,R,Mike Huckabee,19
Hocking,Central,Columbus,"17,947","7,354",President (district),15,R,John R. Kasich,"1,752"
Hocking,Central,Columbus,"17,947","7,354",President (district),15,R,Marco Rubio,107
Hocking,Central,Columbus,"17,947","7,354",President (district),15,R,Rick Santorum,3
Hocking,Central,Columbus,"17,947","7,354",President (district),15,R,Donald J. Trump,"1,918"
Hocking,Central,Columbus,"17,947","7,354",U.S. Senator,,R,Don Elijah Eckhart,810
Hocking,Central,Columbus,"17,947","7,354",U.S. Senator,,R,Rob Portman,"3,317"
Hocking,Central,Columbus,"17,947","7,354",Representative to Congress,15,R,Steve Stivers,"3,635"
Hocking,Central,Columbus,"17,947","7,354",State Senator,20,R,Troy Balderson,"3,059"
Hocking,Central,Columbus,"17,947","7,354",State Representative,78,R,Ron Hood,"3,415"
