County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Highland,Southwest,Cincinnati,"26,891","10,271",President (at-large),,D,Hillary Clinton,"1,131"
Highland,Southwest,Cincinnati,"26,891","10,271",President (at-large),,D,"Roque ""Rocky"" De La Fuente",35
Highland,Southwest,Cincinnati,"26,891","10,271",President (at-large),,D,Bernie Sanders,889
Highland,Southwest,Cincinnati,"26,891","10,271",U.S. Senator,,D,Kelli Prather,225
Highland,Southwest,Cincinnati,"26,891","10,271",U.S. Senator,,D,P.G. Sittenfeld,233
Highland,Southwest,Cincinnati,"26,891","10,271",U.S. Senator,,D,Ted Strickland,"1,514"
Highland,Southwest,Cincinnati,"26,891","10,271",Representative to Congress,02,D,Russ Hurley,491
Highland,Southwest,Cincinnati,"26,891","10,271",Representative to Congress,02,D,Ronny Richards,345
Highland,Southwest,Cincinnati,"26,891","10,271",Representative to Congress,02,D,William R. Smith,689
