County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Vinton,Southeast,Charleston,"8,177","3,386",President (at-large),,R,Jeb Bush,7
Vinton,Southeast,Charleston,"8,177","3,386",President (at-large),,R,Ben Carson,30
Vinton,Southeast,Charleston,"8,177","3,386",President (at-large),,R,Chris Christie,9
Vinton,Southeast,Charleston,"8,177","3,386",President (at-large),,R,Ted Cruz,351
Vinton,Southeast,Charleston,"8,177","3,386",President (at-large),,R,Carly Fiorina,5
Vinton,Southeast,Charleston,"8,177","3,386",President (at-large),,R,Mike Huckabee,7
Vinton,Southeast,Charleston,"8,177","3,386",President (at-large),,R,John R. Kasich,631
Vinton,Southeast,Charleston,"8,177","3,386",President (at-large),,R,Marco Rubio,61
Vinton,Southeast,Charleston,"8,177","3,386",President (at-large),,R,Rick Santorum,0
Vinton,Southeast,Charleston,"8,177","3,386",President (at-large),,R,Donald J. Trump,"1,041"
Vinton,Southeast,Charleston,"8,177","3,386",President (district),15,R,Jeb Bush,7
Vinton,Southeast,Charleston,"8,177","3,386",President (district),15,R,Ben Carson,26
Vinton,Southeast,Charleston,"8,177","3,386",President (district),15,R,Chris Christie,6
Vinton,Southeast,Charleston,"8,177","3,386",President (district),15,R,Ted Cruz,361
Vinton,Southeast,Charleston,"8,177","3,386",President (district),15,R,Carly Fiorina,4
Vinton,Southeast,Charleston,"8,177","3,386",President (district),15,R,Mike Huckabee,12
Vinton,Southeast,Charleston,"8,177","3,386",President (district),15,R,John R. Kasich,641
Vinton,Southeast,Charleston,"8,177","3,386",President (district),15,R,Marco Rubio,70
Vinton,Southeast,Charleston,"8,177","3,386",President (district),15,R,Rick Santorum,2
Vinton,Southeast,Charleston,"8,177","3,386",President (district),15,R,Donald J. Trump,"1,016"
Vinton,Southeast,Charleston,"8,177","3,386",U.S. Senator,,R,Don Elijah Eckhart,420
Vinton,Southeast,Charleston,"8,177","3,386",U.S. Senator,,R,Rob Portman,"1,396"
Vinton,Southeast,Charleston,"8,177","3,386",Representative to Congress,15,R,Steve Stivers,"1,559"
Vinton,Southeast,Charleston,"8,177","3,386",State Senator,30,R,Frank Hoagland,466
Vinton,Southeast,Charleston,"8,177","3,386",State Representative,93,R,Ryan Smith,995
Vinton,Southeast,Charleston,"8,177","3,386",State Representative,94,R,Jay Edwards,502
