County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,President (at-large),,R,Jeb Bush,0
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,President (at-large),,R,Ben Carson,5
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,President (at-large),,R,Chris Christie,1
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,President (at-large),,R,Ted Cruz,44
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,President (at-large),,R,Carly Fiorina,0
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,President (at-large),,R,Mike Huckabee,2
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,President (at-large),,R,John R. Kasich,102
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,President (at-large),,R,Marco Rubio,7
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,President (at-large),,R,Rick Santorum,0
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,President (at-large),,R,Donald J. Trump,102
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,President (district),05,R,Jeb Bush,1
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,President (district),05,R,Ben Carson,4
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,President (district),05,R,Chris Christie,1
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,President (district),05,R,Ted Cruz,42
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,President (district),05,R,Carly Fiorina,0
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,President (district),05,R,John R. Kasich,100
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,President (district),05,R,Marco Rubio,7
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,President (district),05,R,Rick Santorum,0
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,President (district),05,R,Donald J. Trump,98
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,U.S. Senator,,R,Don Elijah Eckhart,61
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,U.S. Senator,,R,Rob Portman,139
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,Representative to Congress,05,R,Bob Latta,214
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,State Representative,82,R,Tony Burkley,132
Paulding,AUGLAIZE TWP,AAB,West,Ft. Wayne,874,392,State Representative,82,R,Craig Riedel,112
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,President (at-large),,R,Jeb Bush,0
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,President (at-large),,R,Ben Carson,3
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,President (at-large),,R,Chris Christie,0
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,President (at-large),,R,Ted Cruz,64
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,President (at-large),,R,Carly Fiorina,1
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,President (at-large),,R,Mike Huckabee,0
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,President (at-large),,R,John R. Kasich,120
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,President (at-large),,R,Marco Rubio,10
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,President (at-large),,R,Rick Santorum,0
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,President (at-large),,R,Donald J. Trump,78
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,President (district),05,R,Jeb Bush,0
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,President (district),05,R,Ben Carson,7
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,President (district),05,R,Chris Christie,0
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,President (district),05,R,Ted Cruz,57
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,President (district),05,R,Carly Fiorina,1
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,President (district),05,R,John R. Kasich,111
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,President (district),05,R,Marco Rubio,9
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,President (district),05,R,Rick Santorum,0
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,President (district),05,R,Donald J. Trump,76
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,U.S. Senator,,R,Don Elijah Eckhart,35
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,U.S. Senator,,R,Rob Portman,167
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,Representative to Congress,05,R,Bob Latta,235
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,State Representative,82,R,Tony Burkley,216
Paulding,BENTON TWP,AAC,West,Ft. Wayne,683,343,State Representative,82,R,Craig Riedel,56
Paulding,BLUE CREEK TWP,AAE,West,Ft. Wayne,465,221,President (at-large),,R,Jeb Bush,1
Paulding,BLUE CREEK TWP,AAE,West,Ft. Wayne,465,221,President (at-large),,R,Ben Carson,2
Paulding,BLUE CREEK TWP,AAE,West,Ft. Wayne,465,221,President (at-large),,R,Chris Christie,0
Paulding,BLUE CREEK TWP,AAE,West,Ft. Wayne,465,221,President (at-large),,R,Ted Cruz,63
Paulding,BLUE CREEK TWP,AAE,West,Ft. Wayne,465,221,President (at-large),,R,Carly Fiorina,0
Paulding,BLUE CREEK TWP,AAE,West,Ft. Wayne,465,221,President (at-large),,R,Mike Huckabee,1
