County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Defiance,PRECINCT DEFIANCE CITY 1-C,AAA,Northwest,Toledo,"1,136",540,President (at-large),,R,Jeb Bush,2
Defiance,PRECINCT DEFIANCE CITY 1-C,AAA,Northwest,Toledo,"1,136",540,President (at-large),,R,Ben Carson,3
Defiance,PRECINCT DEFIANCE CITY 1-C,AAA,Northwest,Toledo,"1,136",540,President (at-large),,R,Chris Christie,1
Defiance,PRECINCT DEFIANCE CITY 1-C,AAA,Northwest,Toledo,"1,136",540,President (at-large),,R,Ted Cruz,58
Defiance,PRECINCT DEFIANCE CITY 1-C,AAA,Northwest,Toledo,"1,136",540,President (at-large),,R,Carly Fiorina,1
Defiance,PRECINCT DEFIANCE CITY 1-C,AAA,Northwest,Toledo,"1,136",540,President (at-large),,R,Mike Huckabee,0
Defiance,PRECINCT DEFIANCE CITY 1-C,AAA,Northwest,Toledo,"1,136",540,President (at-large),,R,John R. Kasich,204
Defiance,PRECINCT DEFIANCE CITY 1-C,AAA,Northwest,Toledo,"1,136",540,President (at-large),,R,Marco Rubio,11
Defiance,PRECINCT DEFIANCE CITY 1-C,AAA,Northwest,Toledo,"1,136",540,President (at-large),,R,Rick Santorum,1
Defiance,PRECINCT DEFIANCE CITY 1-C,AAA,Northwest,Toledo,"1,136",540,President (at-large),,R,Donald J. Trump,105
Defiance,PRECINCT DEFIANCE CITY 1-C,AAA,Northwest,Toledo,"1,136",540,President (district),05,R,Jeb Bush,1
Defiance,PRECINCT DEFIANCE CITY 1-C,AAA,Northwest,Toledo,"1,136",540,President (district),05,R,Ben Carson,6
Defiance,PRECINCT DEFIANCE CITY 1-C,AAA,Northwest,Toledo,"1,136",540,President (district),05,R,Chris Christie,0
Defiance,PRECINCT DEFIANCE CITY 1-C,AAA,Northwest,Toledo,"1,136",540,President (district),05,R,Ted Cruz,51
Defiance,PRECINCT DEFIANCE CITY 1-C,AAA,Northwest,Toledo,"1,136",540,President (district),05,R,Carly Fiorina,5
