County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Meigs,Southeast,Charleston,"14,702","6,975",President (at-large),,D,Hillary Clinton,807
Meigs,Southeast,Charleston,"14,702","6,975",President (at-large),,D,"Roque ""Rocky"" De La Fuente",47
Meigs,Southeast,Charleston,"14,702","6,975",President (at-large),,D,Bernie Sanders,775
Meigs,Southeast,Charleston,"14,702","6,975",U.S. Senator,,D,Kelli Prather,148
Meigs,Southeast,Charleston,"14,702","6,975",U.S. Senator,,D,P.G. Sittenfeld,58
Meigs,Southeast,Charleston,"14,702","6,975",U.S. Senator,,D,Ted Strickland,"1,399"
Meigs,Southeast,Charleston,"14,702","6,975",Representative to Congress,06,D,Michael L. Lorentz,463
Meigs,Southeast,Charleston,"14,702","6,975",State Senator,30,D,Lou Gentile,"1,095"
Meigs,Southeast,Charleston,"14,702","6,975",State Representative,94,D,Sarah H. Grace,876
Meigs,Southeast,Charleston,"14,702","6,975",State Representative,94,D,Eddie Smith,558
