County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,President (at-large),,R,Jeb Bush,0
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,President (at-large),,R,Ben Carson,2
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,President (at-large),,R,Chris Christie,0
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,President (at-large),,R,Ted Cruz,25
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,President (at-large),,R,Carly Fiorina,1
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,President (at-large),,R,Mike Huckabee,1
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,President (at-large),,R,John R. Kasich,33
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,President (at-large),,R,Marco Rubio,4
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,President (at-large),,R,Rick Santorum,0
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,President (at-large),,R,Donald J. Trump,109
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,President (district),06,R,Jeb Bush,1
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,President (district),06,R,Ben Carson,2
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,President (district),06,R,Chris Christie,1
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,President (district),06,R,Ted Cruz,22
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,President (district),06,R,Carly Fiorina,0
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,President (district),06,R,Mike Huckabee,0
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,President (district),06,R,John R. Kasich,32
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,President (district),06,R,Marco Rubio,4
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,President (district),06,R,Rick Santorum,1
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,President (district),06,R,Donald J. Trump,105
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,U.S. Senator,,R,Don Elijah Eckhart,35
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,U.S. Senator,,R,Rob Portman,107
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,Representative to Congress,06,R,Bill Johnson,142
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,State Senator,30,R,Frank Hoagland,113
Belmont,PRECINCT BELLAIRE VILLAGE 1,AAA,Southeast,Wheeling,969,360,State Representative,95,R,Andy Thompson,0
Belmont,PRECINCT BELLAIRE VILLAGE 2,AAB,Southeast,Wheeling,971,193,President (at-large),,R,Jeb Bush,0
Belmont,PRECINCT BELLAIRE VILLAGE 2,AAB,Southeast,Wheeling,971,193,President (at-large),,R,Ben Carson,1
