county,office,district,party,candidate,votes
Butler,U.S. House,8,G,James J. Condit Jr.,266
Clark,U.S. House,8,G,James J. Condit Jr.,96
Darke,U.S. House,8,G,James J. Condit Jr.,60
Mercer,U.S. House,8,G,James J. Condit Jr.,8
Miami,U.S. House,8,G,James J. Condit Jr.,127
Preble,U.S. House,8,G,James J. Condit Jr.,50
Butler,U.S. House,8,R,Warren Davidson,"8,502"
Clark,U.S. House,8,R,Warren Davidson,"3,942"
Darke,U.S. House,8,R,Warren Davidson,"2,126"
Mercer,U.S. House,8,R,Warren Davidson,536
Miami,U.S. House,8,R,Warren Davidson,"4,896"
Preble,U.S. House,8,R,Warren Davidson,"1,616"
Butler,U.S. House,8,D,Corey Foister,"2,944"
Clark,U.S. House,8,D,Corey Foister,"1,490"
Darke,U.S. House,8,D,Corey Foister,367
Mercer,U.S. House,8,D,Corey Foister,72
Miami,U.S. House,8,D,Corey Foister,745
Preble,U.S. House,8,D,Corey Foister,319
