County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Clark,West,Dayton,"86,688","37,756",President (at-large),,R,Jeb Bush,83
Clark,West,Dayton,"86,688","37,756",President (at-large),,R,Ben Carson,219
Clark,West,Dayton,"86,688","37,756",President (at-large),,R,Chris Christie,30
Clark,West,Dayton,"86,688","37,756",President (at-large),,R,Ted Cruz,"2,866"
Clark,West,Dayton,"86,688","37,756",President (at-large),,R,Carly Fiorina,25
Clark,West,Dayton,"86,688","37,756",President (at-large),,R,Mike Huckabee,90
Clark,West,Dayton,"86,688","37,756",President (at-large),,R,John R. Kasich,"10,795"
Clark,West,Dayton,"86,688","37,756",President (at-large),,R,Marco Rubio,512
Clark,West,Dayton,"86,688","37,756",President (at-large),,R,Rick Santorum,16
Clark,West,Dayton,"86,688","37,756",President (at-large),,R,Donald J. Trump,"10,116"
Clark,West,Dayton,"86,688","37,756",President (district),08,R,Jeb Bush,124
Clark,West,Dayton,"86,688","37,756",President (district),08,R,Ben Carson,451
Clark,West,Dayton,"86,688","37,756",President (district),08,R,Chris Christie,89
Clark,West,Dayton,"86,688","37,756",President (district),08,R,Ted Cruz,"2,891"
Clark,West,Dayton,"86,688","37,756",President (district),08,R,Carly Fiorina,76
Clark,West,Dayton,"86,688","37,756",President (district),08,R,John R. Kasich,"10,514"
Clark,West,Dayton,"86,688","37,756",President (district),08,R,Marco Rubio,650
Clark,West,Dayton,"86,688","37,756",President (district),08,R,Rick Santorum,31
Clark,West,Dayton,"86,688","37,756",President (district),08,R,Donald J. Trump,"9,547"
Clark,West,Dayton,"86,688","37,756",U.S. Senator,,R,Don Elijah Eckhart,"4,513"
Clark,West,Dayton,"86,688","37,756",U.S. Senator,,R,Rob Portman,"16,691"
Clark,West,Dayton,"86,688","37,756",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Matthew Ashworth,250
Clark,West,Dayton,"86,688","37,756",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Bill Beagle,"5,117"
Clark,West,Dayton,"86,688","37,756",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Warren Davidson,"8,189"
Clark,West,Dayton,"86,688","37,756",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Timothy S. Derickson,"3,503"
Clark,West,Dayton,"86,688","37,756",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Scott George,354
Clark,West,Dayton,"86,688","37,756",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Eric J. Haemmerle,408
Clark,West,Dayton,"86,688","37,756",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Terri King,392
Clark,West,Dayton,"86,688","37,756",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Joseph Matvey,79
Clark,West,Dayton,"86,688","37,756",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Edward R. Meer,89
Clark,West,Dayton,"86,688","37,756",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,John W. Robbins,199
Clark,West,Dayton,"86,688","37,756",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Michael Smith,363
Clark,West,Dayton,"86,688","37,756",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Jim Spurlino,"1,286"
Clark,West,Dayton,"86,688","37,756",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,Kevin F. White,725
Clark,West,Dayton,"86,688","37,756",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,J.D. Winteregg,826
Clark,West,Dayton,"86,688","37,756",Representative to Congress,"08Unexpired Term Ending 01/03/2017",R,George S. Wooley,178
Clark,West,Dayton,"86,688","37,756",Representative to Congress,08,R,Matthew Ashworth,268
Clark,West,Dayton,"86,688","37,756",Representative to Congress,08,R,Bill Beagle,"5,059"
Clark,West,Dayton,"86,688","37,756",Representative to Congress,08,R,Warren Davidson,"8,002"
Clark,West,Dayton,"86,688","37,756",Representative to Congress,08,R,Timothy S. Derickson,"3,459"
Clark,West,Dayton,"86,688","37,756",Representative to Congress,08,R,Scott George,365
Clark,West,Dayton,"86,688","37,756",Representative to Congress,08,R,Eric J. Haemmerle,432
Clark,West,Dayton,"86,688","37,756",Representative to Congress,08,R,Terri King,393
Clark,West,Dayton,"86,688","37,756",Representative to Congress,08,R,Joseph Matvey,71
Clark,West,Dayton,"86,688","37,756",Representative to Congress,08,R,Edward R. Meer,97
Clark,West,Dayton,"86,688","37,756",Representative to Congress,08,R,John W. Robbins,183
Clark,West,Dayton,"86,688","37,756",Representative to Congress,08,R,Michael Smith,348
Clark,West,Dayton,"86,688","37,756",Representative to Congress,08,R,Jim Spurlino,"1,337"
Clark,West,Dayton,"86,688","37,756",Representative to Congress,08,R,Kevin F. White,761
Clark,West,Dayton,"86,688","37,756",Representative to Congress,08,R,J.D. Winteregg,818
Clark,West,Dayton,"86,688","37,756",Representative to Congress,08,R,George S. Wooley,188
Clark,West,Dayton,"86,688","37,756",State Senator,10,R,Robert D. Hackett,"11,714"
Clark,West,Dayton,"86,688","37,756",State Senator,10,R,Brian Walton,"6,627"
Clark,West,Dayton,"86,688","37,756",State Representative,74,R,Bill Dean,965
Clark,West,Dayton,"86,688","37,756",State Representative,74,R,Joe Russell,561
Clark,West,Dayton,"86,688","37,756",State Representative,74,R,Brendan P. Shea,672
Clark,West,Dayton,"86,688","37,756",State Representative,74,R,Chris Wallace,"1,479"
Clark,West,Dayton,"86,688","37,756",State Representative,79,R,Kyle Koehler,"13,488"
