County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Knox,Central,Columbus,"38,965","17,495",President (at-large),,R,Jeb Bush,41
Knox,Central,Columbus,"38,965","17,495",President (at-large),,R,Ben Carson,108
Knox,Central,Columbus,"38,965","17,495",President (at-large),,R,Chris Christie,18
Knox,Central,Columbus,"38,965","17,495",President (at-large),,R,Ted Cruz,"3,017"
Knox,Central,Columbus,"38,965","17,495",President (at-large),,R,Carly Fiorina,12
Knox,Central,Columbus,"38,965","17,495",President (at-large),,R,Mike Huckabee,41
Knox,Central,Columbus,"38,965","17,495",President (at-large),,R,John R. Kasich,"5,593"
Knox,Central,Columbus,"38,965","17,495",President (at-large),,R,Marco Rubio,253
Knox,Central,Columbus,"38,965","17,495",President (at-large),,R,Rick Santorum,9
Knox,Central,Columbus,"38,965","17,495",President (at-large),,R,Donald J. Trump,"4,158"
Knox,Central,Columbus,"38,965","17,495",President (district),07,R,Jeb Bush,60
Knox,Central,Columbus,"38,965","17,495",President (district),07,R,Ben Carson,147
Knox,Central,Columbus,"38,965","17,495",President (district),07,R,Chris Christie,34
Knox,Central,Columbus,"38,965","17,495",President (district),07,R,Ted Cruz,"3,029"
Knox,Central,Columbus,"38,965","17,495",President (district),07,R,Carly Fiorina,30
Knox,Central,Columbus,"38,965","17,495",President (district),07,R,John R. Kasich,"5,564"
Knox,Central,Columbus,"38,965","17,495",President (district),07,R,Marco Rubio,283
Knox,Central,Columbus,"38,965","17,495",President (district),07,R,Rick Santorum,14
Knox,Central,Columbus,"38,965","17,495",President (district),07,R,Donald J. Trump,"4,041"
Knox,Central,Columbus,"38,965","17,495",U.S. Senator,,R,Don Elijah Eckhart,"2,761"
Knox,Central,Columbus,"38,965","17,495",U.S. Senator,,R,Rob Portman,"9,034"
Knox,Central,Columbus,"38,965","17,495",Representative to Congress,07,R,Bob Gibbs,"8,480"
Knox,Central,Columbus,"38,965","17,495",Representative to Congress,07,R,Terry Robertson,"2,960"
Knox,Central,Columbus,"38,965","17,495",State Representative,68,R,W. Myles Bancroft,308
Knox,Central,Columbus,"38,965","17,495",State Representative,68,R,Rick Carfagna,"2,536"
Knox,Central,Columbus,"38,965","17,495",State Representative,68,R,Beth Lear,"4,559"
Knox,Central,Columbus,"38,965","17,495",State Representative,68,R,Patrick J. Quinn,"1,001"
Knox,Central,Columbus,"38,965","17,495",State Representative,68,R,Jason Rogers,"3,092"
