County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Shelby,West,Dayton,"33,603","14,718",President (at-large),,R,Jeb Bush,43
Shelby,West,Dayton,"33,603","14,718",President (at-large),,R,Ben Carson,98
Shelby,West,Dayton,"33,603","14,718",President (at-large),,R,Chris Christie,13
Shelby,West,Dayton,"33,603","14,718",President (at-large),,R,Ted Cruz,"1,894"
Shelby,West,Dayton,"33,603","14,718",President (at-large),,R,Carly Fiorina,8
Shelby,West,Dayton,"33,603","14,718",President (at-large),,R,Mike Huckabee,28
Shelby,West,Dayton,"33,603","14,718",President (at-large),,R,John R. Kasich,"4,787"
Shelby,West,Dayton,"33,603","14,718",President (at-large),,R,Marco Rubio,303
Shelby,West,Dayton,"33,603","14,718",President (at-large),,R,Rick Santorum,6
Shelby,West,Dayton,"33,603","14,718",President (at-large),,R,Donald J. Trump,"4,655"
Shelby,West,Dayton,"33,603","14,718",President (district),04,R,Jeb Bush,59
Shelby,West,Dayton,"33,603","14,718",President (district),04,R,Ben Carson,156
Shelby,West,Dayton,"33,603","14,718",President (district),04,R,Chris Christie,27
Shelby,West,Dayton,"33,603","14,718",President (district),04,R,Ted Cruz,"1,918"
Shelby,West,Dayton,"33,603","14,718",President (district),04,R,Carly Fiorina,18
Shelby,West,Dayton,"33,603","14,718",President (district),04,R,Mike Huckabee,58
Shelby,West,Dayton,"33,603","14,718",President (district),04,R,John R. Kasich,"4,685"
Shelby,West,Dayton,"33,603","14,718",President (district),04,R,Marco Rubio,337
Shelby,West,Dayton,"33,603","14,718",President (district),04,R,Rick Santorum,16
Shelby,West,Dayton,"33,603","14,718",President (district),04,R,Donald J. Trump,"4,506"
Shelby,West,Dayton,"33,603","14,718",U.S. Senator,,R,Don Elijah Eckhart,"2,053"
Shelby,West,Dayton,"33,603","14,718",U.S. Senator,,R,Rob Portman,"8,488"
Shelby,West,Dayton,"33,603","14,718",Representative to Congress,04,R,Jim Jordan,"10,201"
Shelby,West,Dayton,"33,603","14,718",State Senator,12,R,John Adams,"6,189"
Shelby,West,Dayton,"33,603","14,718",State Senator,12,R,Matt Huffman,"4,703"
Shelby,West,Dayton,"33,603","14,718",State Representative,84,R,Keith Faber,"3,761"
Shelby,West,Dayton,"33,603","14,718",State Representative,85,R,Nino Vitale,"5,032"
