County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Carroll,Northeast,Cleveland,"17,577","8,053",President (at-large),,R,Jeb Bush,17
Carroll,Northeast,Cleveland,"17,577","8,053",President (at-large),,R,Ben Carson,41
Carroll,Northeast,Cleveland,"17,577","8,053",President (at-large),,R,Chris Christie,7
Carroll,Northeast,Cleveland,"17,577","8,053",President (at-large),,R,Ted Cruz,847
Carroll,Northeast,Cleveland,"17,577","8,053",President (at-large),,R,Carly Fiorina,4
Carroll,Northeast,Cleveland,"17,577","8,053",President (at-large),,R,Mike Huckabee,13
Carroll,Northeast,Cleveland,"17,577","8,053",President (at-large),,R,John R. Kasich,"1,991"
Carroll,Northeast,Cleveland,"17,577","8,053",President (at-large),,R,Marco Rubio,88
Carroll,Northeast,Cleveland,"17,577","8,053",President (at-large),,R,Rick Santorum,8
Carroll,Northeast,Cleveland,"17,577","8,053",President (at-large),,R,Donald J. Trump,"2,763"
Carroll,Northeast,Cleveland,"17,577","8,053",President (district),06,R,Jeb Bush,26
Carroll,Northeast,Cleveland,"17,577","8,053",President (district),06,R,Ben Carson,97
Carroll,Northeast,Cleveland,"17,577","8,053",President (district),06,R,Chris Christie,13
Carroll,Northeast,Cleveland,"17,577","8,053",President (district),06,R,Ted Cruz,843
Carroll,Northeast,Cleveland,"17,577","8,053",President (district),06,R,Carly Fiorina,11
Carroll,Northeast,Cleveland,"17,577","8,053",President (district),06,R,Mike Huckabee,39
Carroll,Northeast,Cleveland,"17,577","8,053",President (district),06,R,John R. Kasich,"1,893"
Carroll,Northeast,Cleveland,"17,577","8,053",President (district),06,R,Marco Rubio,106
Carroll,Northeast,Cleveland,"17,577","8,053",President (district),06,R,Rick Santorum,4
Carroll,Northeast,Cleveland,"17,577","8,053",President (district),06,R,Donald J. Trump,"2,620"
Carroll,Northeast,Cleveland,"17,577","8,053",U.S. Senator,,R,Don Elijah Eckhart,"1,090"
Carroll,Northeast,Cleveland,"17,577","8,053",U.S. Senator,,R,Rob Portman,"3,849"
Carroll,Northeast,Cleveland,"17,577","8,053",Representative to Congress,06,R,Bill Johnson,"4,344"
Carroll,Northeast,Cleveland,"17,577","8,053",State Senator,30,R,Frank Hoagland,"3,737"
Carroll,Northeast,Cleveland,"17,577","8,053",State Representative,95,R,Andy Thompson,"4,089"
