County Name,Region Name,Media Market,Registered Voters,Total Voters,office,district,party,candidate,votes
Summit,Northeast,Cleveland,"344,387","153,772",President (at-large),,R,Jeb Bush,196
Summit,Northeast,Cleveland,"344,387","153,772",President (at-large),,R,Ben Carson,538
Summit,Northeast,Cleveland,"344,387","153,772",President (at-large),,R,Chris Christie,115
Summit,Northeast,Cleveland,"344,387","153,772",President (at-large),,R,Ted Cruz,"7,896"
Summit,Northeast,Cleveland,"344,387","153,772",President (at-large),,R,Carly Fiorina,118
Summit,Northeast,Cleveland,"344,387","153,772",President (at-large),,R,Mike Huckabee,213
Summit,Northeast,Cleveland,"344,387","153,772",President (at-large),,R,John R. Kasich,"39,984"
Summit,Northeast,Cleveland,"344,387","153,772",President (at-large),,R,Marco Rubio,"1,814"
Summit,Northeast,Cleveland,"344,387","153,772",President (at-large),,R,Rick Santorum,46
Summit,Northeast,Cleveland,"344,387","153,772",President (at-large),,R,Donald J. Trump,"28,217"
Summit,Northeast,Cleveland,"344,387","153,772",President (district),11,R,Jeb Bush,22
Summit,Northeast,Cleveland,"344,387","153,772",President (district),11,R,Ben Carson,86
Summit,Northeast,Cleveland,"344,387","153,772",President (district),11,R,Chris Christie,10
Summit,Northeast,Cleveland,"344,387","153,772",President (district),11,R,Ted Cruz,721
Summit,Northeast,Cleveland,"344,387","153,772",President (district),11,R,Carly Fiorina,22
Summit,Northeast,Cleveland,"344,387","153,772",President (district),11,R,Mike Huckabee,18
Summit,Northeast,Cleveland,"344,387","153,772",President (district),11,R,John R. Kasich,"4,406"
Summit,Northeast,Cleveland,"344,387","153,772",President (district),11,R,Marco Rubio,218
Summit,Northeast,Cleveland,"344,387","153,772",President (district),11,R,Rick Santorum,9
Summit,Northeast,Cleveland,"344,387","153,772",President (district),11,R,Donald J. Trump,"2,657"
Summit,Northeast,Cleveland,"344,387","153,772",President (district),13,R,Jeb Bush,103
Summit,Northeast,Cleveland,"344,387","153,772",President (district),13,R,Ben Carson,299
Summit,Northeast,Cleveland,"344,387","153,772",President (district),13,R,Chris Christie,59
Summit,Northeast,Cleveland,"344,387","153,772",President (district),13,R,Ted Cruz,"2,785"
Summit,Northeast,Cleveland,"344,387","153,772",President (district),13,R,Carly Fiorina,62
Summit,Northeast,Cleveland,"344,387","153,772",President (district),13,R,John R. Kasich,"12,402"
Summit,Northeast,Cleveland,"344,387","153,772",President (district),13,R,Marco Rubio,714
Summit,Northeast,Cleveland,"344,387","153,772",President (district),13,R,Rick Santorum,29
Summit,Northeast,Cleveland,"344,387","153,772",President (district),13,R,Donald J. Trump,"10,487"
Summit,Northeast,Cleveland,"344,387","153,772",President (district),14,R,Jeb Bush,79
Summit,Northeast,Cleveland,"344,387","153,772",President (district),14,R,Ben Carson,199
Summit,Northeast,Cleveland,"344,387","153,772",President (district),14,R,Chris Christie,52
Summit,Northeast,Cleveland,"344,387","153,772",President (district),14,R,Ted Cruz,"2,688"
Summit,Northeast,Cleveland,"344,387","153,772",President (district),14,R,Carly Fiorina,69
Summit,Northeast,Cleveland,"344,387","153,772",President (district),14,R,Mike Huckabee,75
Summit,Northeast,Cleveland,"344,387","153,772",President (district),14,R,John R. Kasich,"15,467"
Summit,Northeast,Cleveland,"344,387","153,772",President (district),14,R,Marco Rubio,757
Summit,Northeast,Cleveland,"344,387","153,772",President (district),14,R,Donald J. Trump,"8,149"
Summit,Northeast,Cleveland,"344,387","153,772",President (district),16,R,Jeb Bush,49
Summit,Northeast,Cleveland,"344,387","153,772",President (district),16,R,Ben Carson,175
Summit,Northeast,Cleveland,"344,387","153,772",President (district),16,R,Chris Christie,40
Summit,Northeast,Cleveland,"344,387","153,772",President (district),16,R,Ted Cruz,"1,819"
Summit,Northeast,Cleveland,"344,387","153,772",President (district),16,R,Carly Fiorina,38
Summit,Northeast,Cleveland,"344,387","153,772",President (district),16,R,John R. Kasich,"7,847"
Summit,Northeast,Cleveland,"344,387","153,772",President (district),16,R,Marco Rubio,392
Summit,Northeast,Cleveland,"344,387","153,772",President (district),16,R,Rick Santorum,19
Summit,Northeast,Cleveland,"344,387","153,772",President (district),16,R,Donald J. Trump,"6,690"
Summit,Northeast,Cleveland,"344,387","153,772",U.S. Senator,,R,Don Elijah Eckhart,"13,363"
Summit,Northeast,Cleveland,"344,387","153,772",U.S. Senator,,R,Rob Portman,"51,971"
Summit,Northeast,Cleveland,"344,387","153,772",Representative to Congress,11,R,Beverly A. Goldstein,"4,291"
Summit,Northeast,Cleveland,"344,387","153,772",Representative to Congress,13,R,Richard A. Morckel,"14,613"
Summit,Northeast,Cleveland,"344,387","153,772",Representative to Congress,14,R,David P. Joyce,"14,921"
Summit,Northeast,Cleveland,"344,387","153,772",Representative to Congress,14,R,Matt Lynch,"7,521"
Summit,Northeast,Cleveland,"344,387","153,772",Representative to Congress,16,R,Jim Renacci,"11,356"
Summit,Northeast,Cleveland,"344,387","153,772",State Senator,28,R,Jonathan Schulz,"20,203"
Summit,Northeast,Cleveland,"344,387","153,772",State Representative,34,R,Gene Littlefield,"4,170"
Summit,Northeast,Cleveland,"344,387","153,772",State Representative,35,R,Joe Vassel (WI)*,237
Summit,Northeast,Cleveland,"344,387","153,772",State Representative,36,R,Anthony DeVitis,"13,067"
Summit,Northeast,Cleveland,"344,387","153,772",State Representative,37,R,Kristina Daley Roegner,"14,565"
Summit,Northeast,Cleveland,"344,387","153,772",State Representative,38,R,Marilyn Slaby,"10,485"
